model_label,unit_id,evaluation,temporal_ms,spatial_support,n_channels,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_w96_om1_s0,94,in_sample,0.5,top8,8.0,2.4923622946706683,2.22422277903054,-0.2681395156401285,0.9577500224113464,0.9415500164031982
ib_w96_om1_s0,94,in_sample,1.0,endpoint,12.0,2.4392118600690007,2.15755341429493,-0.2816584457740707,0.9570000171661376,0.9378499984741212
ib_w96_om1_s0,94,in_sample,1.0,top1,1.0,2.490824552719028,2.1668589357545214,-0.3239656169645064,0.95455002784729,0.933049976825714
ib_w96_om1_s0,94,in_sample,1.0,top16,16.0,2.244112047196332,1.9988822757669424,-0.2452297714293896,0.9495999813079834,0.928849995136261
ib_w96_om1_s0,94,in_sample,1.0,top2,2.0,2.7863404921358272,2.364890993721364,-0.4214494984144639,0.9689499735832214,0.9470999836921692
ib_w96_om1_s0,94,in_sample,1.0,top24,24.0,1.7801180731693316,1.5862698981436605,-0.1938481750256713,0.9132500290870668,0.8864499926567078
ib_w96_om1_s0,94,in_sample,1.0,top4,4.0,2.777592682771075,2.392602171836475,-0.3849905109346001,0.9688000082969666,0.9506499767303468
ib_w96_om1_s0,94,in_sample,1.0,top8,8.0,2.5020884356897737,2.2093238975534586,-0.2927645381363151,0.958899974822998,0.9399999976158142
ib_w96_om1_s0,94,in_sample,2.0,endpoint,12.0,2.3875918941244563,2.1173687458408,-0.2702231482836561,0.9650499820709229,0.9465500116348268
ib_w96_om1_s0,94,in_sample,2.0,top1,1.0,2.448878788457918,2.090724134837257,-0.358154653620661,0.9541000127792358,0.9285500049591064
ib_w96_om1_s0,94,in_sample,2.0,top16,16.0,2.103968739145293,1.8682379860874312,-0.2357307530578622,0.9464499950408936,0.9236000180244446
ib_w96_om1_s0,94,in_sample,2.0,top2,2.0,2.749187077553879,2.3050128142128785,-0.4441742633410004,0.9682999849319458,0.946049988269806
ib_w96_om1_s0,94,in_sample,2.0,top24,24.0,1.686094533727978,1.509364914048591,-0.176729619679387,0.9005500078201294,0.8739500045776367
ib_w96_om1_s0,94,in_sample,2.0,top4,4.0,2.7695880078151114,2.3540627079383305,-0.4155252998767809,0.9701499938964844,0.9498500227928162
ib_w96_om1_s0,94,in_sample,2.0,top8,8.0,2.517817806304419,2.204977728026803,-0.3128400782776164,0.961549997329712,0.9427499771118164
ib_w96_om1_s0,94,in_sample,3.0,endpoint,12.0,2.122102997621865,1.9083176923943088,-0.2137853052275566,0.9520999789237976,0.932099997997284
ib_w96_om1_s0,94,in_sample,3.0,top1,1.0,2.474052009978738,2.0810684955890904,-0.3929835143896478,0.9556000232696532,0.9286500215530396
ib_w96_om1_s0,94,in_sample,3.0,top16,16.0,1.893408447049244,1.7061590885610642,-0.1872493584881793,0.9290500283241272,0.909850001335144
ib_w96_om1_s0,94,in_sample,3.0,top2,2.0,2.771297183807842,2.2885468025512594,-0.4827503812565825,0.9689000248908995,0.9451500177383424
ib_w96_om1_s0,94,in_sample,3.0,top24,24.0,1.575375415330608,1.4179723284070915,-0.1574030869235163,0.8908500075340271,0.8687499761581421
ib_w96_om1_s0,94,in_sample,3.0,top4,4.0,2.7860637869733007,2.3467406114455773,-0.4393231755277234,0.9718000292778016,0.9483500123023988
ib_w96_om1_s0,94,in_sample,3.0,top8,8.0,2.5475083094205564,2.2141129520757987,-0.3333953573447576,0.9634000062942504,0.9423499703407288
ib_w96_om1_s0,94,in_sample,4.0,endpoint,12.0,2.1674297179864173,1.944866211788635,-0.2225635061977822,0.9552500247955322,0.9367499947547911
ib_w96_om1_s0,94,in_sample,4.0,top1,1.0,2.491207433425253,2.0660697721790293,-0.4251376612462239,0.9564499855041504,0.9279000163078308
ib_w96_om1_s0,94,in_sample,4.0,top16,16.0,1.9087960379870244,1.7168818648765347,-0.1919141731104896,0.9316499829292296,0.9100499749183656
ib_w96_om1_s0,94,in_sample,4.0,top2,2.0,2.7822339852813,2.2753527771731434,-0.5068812081081564,0.9692500233650208,0.9444500207901
ib_w96_om1_s0,94,in_sample,4.0,top24,24.0,1.6007234755342197,1.4444298154930275,-0.1562936600411919,0.8942499756813049,0.8738499879837036
ib_w96_om1_s0,94,in_sample,4.0,top4,4.0,2.8094950482673093,2.3426834839855,-0.4668115642818091,0.9728999733924866,0.9499499797821044
ib_w96_om1_s0,94,in_sample,4.0,top8,8.0,2.59299382691098,2.2267464291901726,-0.3662473977208074,0.9665499925613404,0.944949984550476
ib_w96_om1_s0,337,crossfit,0.5,endpoint,4.0,2.8501298627250087,2.8105737877743597,-0.0395560749506493,0.9745000004768372,0.972350001335144
ib_w96_om1_s0,337,crossfit,0.5,top1,1.0,2.6799609093186536,2.6932965122828705,0.013335602964217,0.9657500088214874,0.9635000228881836
ib_w96_om1_s0,337,crossfit,0.5,top16,16.0,1.8811021688197849,1.8838255786399127,0.0027234098201281,0.9203000068664552,0.9220000207424164
ib_w96_om1_s0,337,crossfit,0.5,top2,2.0,2.954810032658912,2.960337382187829,0.0055273495289165,0.9755000174045564,0.9733999967575072
ib_w96_om1_s0,337,crossfit,0.5,top24,24.0,1.6785962835533728,1.6543664958700783,-0.0242297876832944,0.9004499912261963,0.8983999788761139
