model_label,unit_id,evaluation,temporal_ms,spatial_support,n_channels,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_origdi_s0,337,crossfit,3.0,top16,16.0,1.2239342136993945,1.0383951753306964,-0.1855390383686979,0.8199000060558319,0.7866500020027161
ib_origdi_s0,337,crossfit,3.0,top2,2.0,3.105666369333939,2.7414352828796105,-0.3642310864543283,0.9830499887466432,0.9719999730587006
ib_origdi_s0,337,crossfit,3.0,top24,24.0,1.0045671588659626,0.8495820182338155,-0.154985140632147,0.7791000008583069,0.7477500140666962
ib_origdi_s0,337,crossfit,3.0,top4,4.0,2.9845206647712867,2.597657283003116,-0.3868633817681708,0.9810500144958496,0.966949999332428
ib_origdi_s0,337,crossfit,3.0,top8,8.0,2.3019941548562253,2.005285464336803,-0.2967086905194225,0.948850005865097,0.9249500036239624
ib_origdi_s0,337,crossfit,4.0,endpoint,4.0,3.0219855062799006,2.5917469755986966,-0.4302385306812035,0.9818499982357024,0.9666999876499176
ib_origdi_s0,337,crossfit,4.0,top1,1.0,3.0400983391924044,2.564337953292936,-0.475760385899469,0.9835000038146972,0.9684999883174896
ib_origdi_s0,337,crossfit,4.0,top16,16.0,1.1747667736247056,0.974443627440566,-0.2003231461841396,0.8055500090122223,0.7669000029563904
ib_origdi_s0,337,crossfit,4.0,top2,2.0,3.185504702065804,2.743167135856947,-0.4423375662088569,0.9853499829769136,0.9721499979496002
ib_origdi_s0,337,crossfit,4.0,top24,24.0,0.963026024605536,0.797894450905513,-0.165131573700023,0.761000007390976,0.724700003862381
ib_origdi_s0,337,crossfit,4.0,top4,4.0,3.02198550141851,2.5917470274519028,-0.4302384739666074,0.9818499982357024,0.9666999876499176
ib_origdi_s0,337,crossfit,4.0,top8,8.0,2.250293009759908,1.9323930972391892,-0.3178999125207186,0.9465999901294708,0.9165000021457672
ib_origdi_s0,337,in_sample,0.5,endpoint,4.0,2.8337357367443285,2.660276864085618,-0.1734588726587107,0.975499987602234,0.9677500128746032
ib_origdi_s0,337,in_sample,0.5,top1,1.0,2.6284227027081903,2.5376248780553983,-0.090797824652792,0.9656500220298768,0.9578499794006348
ib_origdi_s0,337,in_sample,0.5,top16,16.0,2.238884487542583,2.0808395325636235,-0.1580449549789593,0.949999988079071,0.9387000203132628
ib_origdi_s0,337,in_sample,0.5,top2,2.0,2.906460080796191,2.7839768668117686,-0.1224832139844225,0.9757000207901,0.9695500135421752
ib_origdi_s0,337,in_sample,0.5,top24,24.0,1.9657245437150377,1.7888266573664855,-0.1768978863485519,0.9276000261306764,0.9071499705314636
ib_origdi_s0,337,in_sample,0.5,top4,4.0,2.833735746251042,2.660276894480573,-0.1734588517704693,0.975499987602234,0.9677500128746032
ib_origdi_s0,337,in_sample,0.5,top8,8.0,2.580107692551658,2.405284442118948,-0.1748232504327105,0.9646999835968018,0.954200029373169
ib_origdi_s0,337,in_sample,1.0,endpoint,4.0,2.9616220488658533,2.734014363581152,-0.2276076852847017,0.9833499789237976,0.9749000072479248
ib_origdi_s0,337,in_sample,1.0,top1,1.0,2.751601292847185,2.593912395793682,-0.1576888970535033,0.979300022125244,0.9711999893188475
ib_origdi_s0,337,in_sample,1.0,top16,16.0,2.4069982153544798,2.1790764120007458,-0.2279218033537335,0.9613500237464904,0.9448999762535096
ib_origdi_s0,337,in_sample,1.0,top2,2.0,3.0239821826992914,2.835169200222478,-0.1888129824768127,0.984000027179718,0.9767500162124634
ib_origdi_s0,337,in_sample,1.0,top24,24.0,2.136059663476805,1.8949608576433936,-0.2410988058334118,0.93954998254776,0.914550006389618
