unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,4.813425540924072,-11.62053632736206,12.53050980636828,-0.3773982406178299,1.7991512527386235,1.0,0.3727000057697296,0.9061999917030334,-12.907908046986108,-10.731358553629656,-0.6272999942302704
94,100,29,12,3.4893321990966797,1.1771608591079712,-2.3121713399887085,2.1674297179864177,0.13118025384412757,-0.2991692358782072,0.9552500247955322,0.5371000170707703,0.4015499949455261,-2.03624946414229,-2.466598953864625,-0.41815000772476196
337,100,274,4,4.1204514503479,1.1376311779022217,-2.9828202724456787,3.1508394835087925,-0.3067326741109531,-0.08694147596018591,0.986299991607666,0.41054999828338623,0.46299999952316284,-3.4575721576197456,-3.2377809594689784,-0.5757499933242798
1143,100,134,7,6.047300815582275,1.8524271249771118,-4.194873690605164,5.323439750626826,-0.08556308670962526,0.2747402112998119,0.9993500113487244,0.4858250021934509,0.5795000195503235,-5.409002837336451,-5.048699539327014,-0.5135250091552734
720,100,172,6,3.3256125450134277,0.9011769890785217,-2.424435555934906,2.1755699332273646,0.010701303221301533,0.1815757683293295,0.9448500275611877,0.5103499889373779,0.5694000124931335,-2.164868630006063,-1.993994164898035,-0.4345000386238098
664,100,221,3,3.72355318069458,1.0436124801635742,-2.679940700531006,1.040002597031785,0.16998803640779703,-0.28239692786694953,0.7771499752998352,0.543524980545044,0.40985000133514404,-0.870014560623988,-1.3223995248987346,-0.23362499475479126
1300,100,134,5,4.578506946563721,1.3686878681182861,-3.2098190784454346,4.074252488212588,-0.448992868821208,-0.3783835265569227,0.9939500093460083,0.35954999923706055,0.3919000029563904,-4.5232453570337965,-4.452636014769511,-0.6344000101089478
1122,100,158,2,5.306804656982422,1.161643385887146,-4.145161271095276,3.7966439129148744,-0.4518530762467192,-0.012647989478777733,0.9973499774932861,0.3709999918937683,0.4888499975204468,-4.248496989161594,-3.8092919023936522,-0.6263499855995178
793,100,102,5,7.0905632972717285,2.5502750873565674,-4.540288209915161,8.566411202380156,-1.3169269998526016,-0.7192536298462532,1.0,0.17550000548362732,0.2957000136375427,-9.883338202232757,-9.28566483222641,-0.8244999945163727
1129,100,122,7,3.9321558475494385,1.098458170890808,-2.8336976766586304,2.144590069262506,0.11008967993135968,0.0380357836388219,0.9578499794006348,0.5055500268936157,0.515500009059906,-2.0345003893311464,-2.106554285623684,-0.45229995250701904
