unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9993450045585632,0.9999669194221497,0.9990709917942242,0.9982530847078805,0.9946177005767822,1.0,0,0.999787445420781,0.9848729372024536,0.9838556051254272
94,200,29,9,23.959999084472656,0.998364269733429,0.9999218583106995,0.9957466887778437,0.9984059282893437,0.9744066596031189,1.0,0,1.002691574571456,0.9619246125221252,0.9686842560768127
337,200,274,4,34.19499969482422,0.9978357553482056,0.9992165565490723,0.9959993668936729,0.9995806104209681,0.9512137174606323,0.8888888888888888,0,1.0072851913247352,0.9158539175987244,0.9370227456092834
1143,200,134,7,35.27000045776367,0.9986825585365295,0.999962568283081,0.998443111535776,0.9975598798509047,0.9705142378807068,1.0,0,0.9983377349477265,0.9471122026443481,0.9545456171035767
720,200,172,6,25.85999870300293,0.9971839785575867,0.9997262358665466,0.9946038739299878,0.9910734032264796,0.8990695476531982,1.0,0,1.0053281911657757,0.9538417458534241,0.9652811884880066
664,200,221,1,19.31999969482422,0.9834994673728943,1.0,0.9856331158774259,,0.9168426394462585,0.875,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9978629350662231,0.9998475909233093,0.9973237941441199,0.9989564028450142,0.9555563926696777,1.0,0,0.9957740718660186,0.9359017610549927,0.9442618489265442
1122,200,158,2,31.939998626708984,0.9895445704460144,0.9999345541000366,0.9873801688945287,1.0,0.9305902123451233,1.0,0,1.0010429961976495,0.9716477394104004,0.9641302227973938
793,200,102,5,31.90999984741211,0.9986205697059631,0.9996603727340698,0.9974295192043371,0.9976841773825917,0.9700103998184204,1.0,0,0.9985876822877139,0.9551831483840942,0.9634076356887817
1129,200,122,6,22.7450008392334,0.9938933253288269,0.9992212057113647,0.9855443392735115,0.9525365841041804,0.8391062021255493,1.0,0,0.9880221211698431,0.9091116786003113,0.9323413372039795
