unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.15823249518871307,0.8608186841011047,0.13001658022962098,0.50013411790364,0.0009608345571905375,0.4,9,0.9822914632230643,0.9848729372024536,0.864799976348877
94,200,29,9,23.959999084472656,0.07882359623908997,0.17010343074798584,-0.304380533277748,0.3180639025365222,0.0013266151072457433,1.6666666666666667,-12,1.0980672739094794,0.9619246125221252,0.4348941445350647
337,200,274,4,34.19499969482422,0.15255016088485718,0.2069980502128601,0.39047876052605657,0.7448594493259023,0.001068735495209694,0.5555555555555556,9,1.0493077216716067,0.9158539175987244,0.5105944871902466
1143,200,134,7,35.27000045776367,0.026927892118692398,0.5060936808586121,0.014334752131757098,-0.05520820486273205,0.0010897127212956548,1.0,-16,0.9797692894315334,0.9471122026443481,0.3958985507488251
720,200,172,6,25.85999870300293,0.5439403653144836,0.5599397420883179,-0.07602669184503512,-0.12379483269548631,0.0010538359638303518,0.6666666666666666,12,1.0204465102713547,0.9538417458534241,0.5043202638626099
664,200,221,1,19.31999969482422,0.2344365268945694,1.0,-0.2400108546081677,,0.0006915504345670342,0.625,-13,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.14677052199840546,0.18770372867584229,0.10871143429668946,0.6558088786269659,0.0011384948156774044,1.0,-36,0.9160021855289545,0.9359017610549927,0.4811200201511383
1122,200,158,2,31.939998626708984,0.03921863064169884,0.8025537133216858,0.02717969914754657,0.9999999999999999,0.0007777453865855932,0.7142857142857143,10,1.0066378948620442,0.9716477394104004,0.7854434847831726
793,200,102,5,31.90999984741211,0.23219424486160278,0.2253836989402771,0.20573827323885616,0.3503425811915593,0.001139176427386701,0.7142857142857143,12,0.9584652635331393,0.9551831483840942,0.6894534230232239
1129,200,122,6,22.7450008392334,0.057111963629722595,0.5761947631835938,0.03618639484771699,-0.3963414766321306,0.0008380498038604856,0.8,9,1.0192075464896821,0.9091116786003113,0.4743659496307373
