unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,20.37691307067871,3.942951202392578,12.53050980636828,12.126630398365451,12.276926560984386,1.0,1.0,1.0,-0.40387940800282784,-0.25358324538389354,0.0
94,100,29,12,3.4893321990966797,3.764552116394043,0.2752199172973633,2.1674297179864177,2.0301231442414203,2.062499272442654,0.9552500247955322,0.9463000297546387,0.9480000138282776,-0.13730657374499744,-0.10493044554376363,-0.008949995040893555
337,100,274,4,4.1204514503479,4.228555679321289,0.10810422897338867,3.1508394835087925,2.867362353868013,2.922802414248671,0.986299991607666,0.9805499911308289,0.9825999736785889,-0.2834771296407794,-0.22803706926012168,-0.005750000476837158
1143,100,134,7,6.047300815582275,6.874858856201172,0.8275580406188965,5.323439750626826,5.0237040043978185,5.068453208336999,0.9993500113487244,0.9980000257492065,0.998199999332428,-0.29973574622900756,-0.254986542289827,-0.0013499855995178223
720,100,172,6,3.3256125450134277,3.2654495239257812,-0.060163021087646484,2.1755699332273646,1.9851526855052342,2.0394859948136648,0.9448500275611877,0.9262499809265137,0.9320999979972839,-0.19041724772213042,-0.1360839384136998,-0.018600046634674072
664,100,221,3,3.72355318069458,4.2409281730651855,0.5173749923706055,1.0400025856645227,0.9267311413986591,0.9561192804612417,0.7771499752998352,0.7501000165939331,0.7569500207901001,-0.11327144426586366,-0.08388330520328102,-0.0270499587059021
1300,100,134,5,4.578506946563721,5.2788472175598145,0.7003402709960938,4.074252488212588,3.7613511777947646,3.80203109535973,0.9939500093460083,0.9902499914169312,0.9916499853134155,-0.31290131041782354,-0.2722213928528583,-0.0037000179290771484
1122,100,158,2,5.306804656982422,6.087179660797119,0.7803750038146973,3.796643915047218,3.5124299454010885,3.5403049331000647,0.9973499774932861,0.9944999814033508,0.9948999881744385,-0.28421396964612944,-0.2563389819471533,-0.0028499960899353027
793,100,102,5,7.0905632972717285,9.692658424377441,2.602095127105713,8.566411202380156,7.851650316375394,8.009964483835924,1.0,1.0,1.0,-0.7147608860047621,-0.5564467185442314,0.0
1129,100,122,7,3.9321558475494385,4.039484977722168,0.10732913017272949,2.144590069262506,1.7913065255635177,1.9135101108956614,0.9578499794006348,0.9233499765396118,0.9369500279426575,-0.3532835436989883,-0.23107995836684458,-0.03450000286102295
