unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9996192455291748,0.999987781047821,0.9993485185467464,0.9995776539403757,1.0048503875732422,1.0,0,1.0009489225257318,0.9848729372024536,0.9851915240287781
94,200,29,9,23.959999084472656,0.9986554980278015,0.9998853206634521,0.9955648142411357,0.9978600992075807,0.9619791507720947,1.0,0,1.003889003484947,0.9619246125221252,0.9688928127288818
337,200,274,4,34.19499969482422,0.9981195330619812,0.9994303584098816,0.9964338411704003,0.998653175818336,0.955542266368866,0.8888888888888888,0,1.007606026240381,0.9158539175987244,0.9354193210601807
1143,200,134,7,35.27000045776367,0.99860680103302,0.999894917011261,0.9983688775429377,0.9966448896603447,0.9602594375610352,1.0,0,1.0006382690284585,0.9471122026443481,0.9534953236579895
720,200,172,6,25.85999870300293,0.997347354888916,0.9997910857200623,0.9953333829691856,0.9924715478834502,0.8990445137023926,1.0,0,1.0089767674266574,0.9538417458534241,0.9635130763053894
664,200,221,1,19.31999969482422,0.9833679795265198,1.0,0.9852195576159586,,0.9041561484336853,0.875,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9979208707809448,0.9999160170555115,0.9973038261505718,0.9995686814710985,0.951599657535553,1.0,0,0.9966752553992901,0.9359017610549927,0.9451037645339966
1122,200,158,2,31.939998626708984,0.9965382218360901,0.9999943971633911,0.9954213946400348,1.0,0.9298034906387329,1.0,0,1.0004715211548392,0.9716477394104004,0.9828463792800903
793,200,102,5,31.90999984741211,0.9990893006324768,0.999728262424469,0.9978408920810484,0.9982980100604995,0.9830226898193359,1.0,0,1.0008070565283433,0.9551831483840942,0.9614594578742981
1129,200,122,6,22.7450008392334,0.9957422614097595,0.9991528391838074,0.9874767647907584,0.9549449945216241,0.8424317240715027,1.0,0,0.9904385462722317,0.9091116786003113,0.9303839802742004
