unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9973183870315552,0.9999899864196777,0.9967862816238768,0.9997715247551545,0.9911184310913086,1.0,0,0.9998809491567854,0.9848729372024536,0.9872387051582336
94,200,29,9,23.959999084472656,0.9977687001228333,0.9998437166213989,0.9948549920390339,0.9987773101418613,0.988909900188446,1.0,0,0.9969481428169963,0.9619246125221252,0.9707397222518921
337,200,274,4,34.19499969482422,0.9945214986801147,0.9984437227249146,0.9879927171697693,0.9995575463772367,0.9339144229888916,0.8888888888888888,0,1.006353560163664,0.9158539175987244,0.9352980852127075
1143,200,134,7,35.27000045776367,0.9969272017478943,0.9998311400413513,0.9950239593300008,0.9970420569841647,0.962631106376648,1.0,0,1.0021611253889289,0.9471122026443481,0.9571627378463745
720,200,172,6,25.85999870300293,0.9946078062057495,0.9991040229797363,0.9920162622063906,0.9944351580234156,0.8731740713119507,1.0,0,1.0075434753409087,0.9538417458534241,0.9663558006286621
664,200,221,1,19.31999969482422,0.9738392233848572,1.0,0.9757276352794958,,0.8600142598152161,0.875,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9958614706993103,0.9996955394744873,0.9948847292431926,0.9947949820468629,0.9310125112533569,1.0,0,0.9963792154264745,0.9359017610549927,0.9497162103652954
1122,200,158,2,31.939998626708984,0.9947227835655212,0.9997626543045044,0.9922497100914667,0.9999999999999999,0.9350007176399231,1.0,0,1.0052830000854902,0.9716477394104004,0.9828797578811646
793,200,102,5,31.90999984741211,0.9909623265266418,0.9995663166046143,0.9884428404108223,0.9974023390633296,0.9361709356307983,1.0,0,1.0036209627394521,0.9551831483840942,0.9658532738685608
1129,200,122,6,22.7450008392334,0.9954435229301453,0.9995781183242798,0.989095469844786,0.9697832442751735,0.8360387682914734,1.0,0,0.9918147494440551,0.9091116786003113,0.928315281867981
