unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.08915676921606064,0.9729806184768677,-0.01068553504556088,0.96183317795926,0.000799787521827966,2.0,-25,1.0434368596935784,0.9848729372024536,0.8174498677253723
94,200,29,9,23.959999084472656,0.45453497767448425,0.6858561038970947,0.5884057118501752,0.28511865923995444,0.0011965060839429498,1.1666666666666667,-1,1.0535783971199002,0.9619246125221252,0.49265435338020325
337,200,274,4,34.19499969482422,0.460435688495636,0.28867968916893005,-0.06210962021252104,-0.19585246315508203,0.0014036663342267275,1.2222222222222223,-14,1.0763178383361478,0.9158539175987244,0.7946702241897583
1143,200,134,7,35.27000045776367,0.3567811846733093,0.019207844510674477,0.16802709284351777,0.048040261739657274,0.0010581421665847301,2.0,-13,0.9772299649595766,0.9471122026443481,0.6304014325141907
720,200,172,6,25.85999870300293,0.24317553639411926,0.18084925413131714,0.37207492051426355,-0.3157533423865262,0.0007986469427123666,0.6666666666666666,5,1.0996621601858296,0.9538417458534241,0.700501024723053
664,200,221,1,19.31999969482422,0.3478693664073944,1.0,0.38630568750514627,,0.0008757070172578096,1.0,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.42187413573265076,0.1632564812898636,-0.0637977555793073,0.009743951127391307,0.0012026689946651459,1.2857142857142858,-13,1.015073113882584,0.9359017610549927,0.6800441145896912
1122,200,158,2,31.939998626708984,0.020212611183524132,0.9275809526443481,-0.03871699249386281,0.9999999999999998,0.0008197094430215657,1.1428571428571428,-13,0.969829075596694,0.9716477394104004,0.8738018870353699
793,200,102,5,31.90999984741211,0.3786877393722534,0.14254499971866608,-0.13130533288737997,-0.028310623596124844,0.0014324858784675598,2.142857142857143,-13,1.0505105727006225,0.9551831483840942,0.7671618461608887
1129,200,122,6,22.7450008392334,0.05748271942138672,0.5189054608345032,0.15372660020847542,-0.11454459266640751,0.0008533409563824534,0.8,-13,1.027993787277009,0.9091116786003113,0.5296910405158997
