unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9992688894271851,0.9999169707298279,0.9989670958895804,0.9968120089476341,0.9740731120109558,1.0,0,1.0029905786980113,0.9848729372024536,0.9856469035148621
94,200,29,9,23.959999084472656,0.9985364675521851,0.9998564124107361,0.995408121983425,0.9955137221309145,0.9616471529006958,1.0,0,1.0071455849020907,0.9619246125221252,0.9695956707000732
337,200,274,4,34.19499969482422,0.9981974363327026,0.9995256662368774,0.9967705832869701,0.9977643965716675,0.9481138586997986,0.8888888888888888,0,1.0072933732002707,0.9158539175987244,0.9356769919395447
1143,200,134,7,35.27000045776367,0.9982825517654419,0.9997872710227966,0.9982085035581699,0.996107238665809,0.9476020336151123,1.0,0,1.0009517743248122,0.9471122026443481,0.9537313580513
720,200,172,6,25.85999870300293,0.9975270628929138,0.99951171875,0.9948032401510741,0.9901377657173684,0.8859751224517822,1.0,0,1.0099926806746586,0.9538417458534241,0.9655100703239441
664,200,221,1,19.31999969482422,0.9840777516365051,1.0,0.985585788565435,,0.8952387571334839,0.875,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9975711703300476,0.9998474717140198,0.9971004929573293,0.9997675267359901,0.943677544593811,1.0,0,0.9957389803573669,0.9359017610549927,0.9456059336662292
1122,200,158,2,31.939998626708984,0.9952071905136108,0.999882698059082,0.9935406040401832,1.0,0.9031175374984741,1.0,0,1.004088078226337,0.9716477394104004,0.9827057123184204
793,200,102,5,31.90999984741211,0.998709499835968,0.9998872876167297,0.997146339750986,0.9989199009528398,0.9340810775756836,1.0,0,0.9998669054144776,0.9551831483840942,0.9646156430244446
1129,200,122,6,22.7450008392334,0.9957069754600525,0.9987202882766724,0.9868905959057407,0.9445632860788545,0.8130967617034912,1.0,0,0.9933672127992876,0.9091116786003113,0.928765594959259
