unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,21.42180824279785,4.987846374511719,12.53050980636828,12.33881941171978,12.403757460652326,1.0,1.0,1.0,-0.19169039464850002,-0.1267523457159534,0.0
94,100,29,12,3.4893321990966797,3.7895970344543457,0.300264835357666,2.1674297179864177,2.044892335871931,2.0618572293886697,0.9552500247955322,0.9463499784469604,0.9477499723434448,-0.12253738211448661,-0.10557248859774804,-0.008900046348571777
337,100,274,4,4.1204514503479,4.174570083618164,0.05411863327026367,3.1508394835087925,2.8681187145989173,2.9082396674996946,0.986299991607666,0.9804499745368958,0.982699990272522,-0.2827207689098752,-0.24259981600909786,-0.005850017070770264
1143,100,134,7,6.047300815582275,6.961004734039307,0.9137039184570312,5.323439750626826,5.076312992239658,5.112299944666067,0.9993500113487244,0.9978500008583069,0.9980999827384949,-0.2471267583871679,-0.21113980596075876,-0.0015000104904174805
720,100,172,6,3.3256125450134277,3.2744219303131104,-0.05119061470031738,2.1755699332273646,1.9999650036493342,2.0289587339352764,0.9448500275611877,0.9297500252723694,0.9321500062942505,-0.17560492957803042,-0.1466111992920882,-0.01510000228881836
664,100,221,3,3.72355318069458,4.262222766876221,0.5386695861816406,1.0400025856645227,0.930130489780779,0.963562578971682,0.7771499752998352,0.7508000135421753,0.7585499882698059,-0.1098720958837438,-0.07644000669284079,-0.026349961757659912
1300,100,134,5,4.578506946563721,5.2788310050964355,0.7003240585327148,4.074252488212588,3.8081200771623207,3.8226156696278255,0.9939500093460083,0.9908000230789185,0.9922000169754028,-0.2661324110502674,-0.2516368185847626,-0.0031499862670898438
1122,100,158,2,5.306804656982422,6.174978733062744,0.8681740760803223,3.796643915047218,3.5809499939253215,3.602742645466698,0.9973499774932861,0.9960500001907349,0.9962499737739563,-0.21569392112189645,-0.19390126958052,-0.0012999773025512695
793,100,102,5,7.0905632972717285,9.625967025756836,2.5354037284851074,8.566411202380156,7.785465984865519,7.908310666234364,1.0,1.0,1.0,-0.7809452175146365,-0.6581005361457919,0.0
1129,100,122,7,3.9321558475494385,4.119986534118652,0.18783068656921387,2.144590069262506,1.832216164239071,1.9447420718742203,0.9578499794006348,0.9297500252723694,0.9412000179290771,-0.3123739050234349,-0.19984799738828563,-0.02809995412826538
