domain,sample_type,gt_unit_id,frame,top1_score,top2_score,winner_template,winner_margin
raw_native,background,,5463,13.3032,10.813259,245,2.4899406
raw_native,background,,5497,5.05103,4.780982,165,0.27004814
raw_native,background,,8890,7.482743,7.4235168,197,0.059226036
raw_native,background,,12233,20.035122,19.963959,243,0.07116318
raw_native,background,,14111,13.040766,10.088719,150,2.9520464
raw_native,background,,14924,8.242696,7.7847357,382,0.45796013
raw_native,background,,16051,14.649497,9.061914,273,5.5875826
raw_native,background,,18316,13.035617,9.193471,26,3.842146
raw_native,background,,18871,9.216102,7.0808,140,2.1353016
raw_native,background,,25849,7.8668175,5.968196,172,1.8986216
raw_native,background,,47399,24.471704,20.11748,294,4.354225
raw_native,background,,55633,21.622173,17.250847,197,4.3713264
raw_native,background,,59511,4.646411,3.7864208,46,0.8599901
raw_native,gt,94.0,11087,9.034886,8.586287,322,0.44859982
raw_native,gt,1143.0,13202,26.93455,22.366457,260,4.5680923
raw_native,gt,1143.0,34608,11.7650585,11.044842,150,0.72021675
raw_native,gt,1129.0,19374,25.915543,20.008493,407,5.907049
raw_native,background,,65030,15.823531,12.029652,302,3.7938795
raw_native,background,,70077,7.689287,6.8523116,562,0.8369756
raw_native,background,,80304,14.482158,10.88407,534,3.5980873
raw_native,background,,81309,12.535684,11.620855,324,0.9148283
raw_native,background,,93068,13.244906,10.247097,197,2.9978094
raw_native,background,,94952,12.746215,10.41463,240,2.331585
raw_native,background,,97065,25.166971,8.750439,301,16.416533
raw_native,background,,100383,10.328653,9.668444,295,0.66020966
raw_native,background,,117959,7.0556703,6.4866915,233,0.5689788
raw_native,gt,2143.0,95952,30.461742,23.695135,328,6.7666073
raw_native,gt,94.0,116599,29.961124,23.66564,328,6.2954845
raw_native,gt,1143.0,103640,9.7841625,8.921225,143,0.8629379
raw_native,gt,720.0,102252,9.888731,9.766627,257,0.12210369
raw_native,gt,1300.0,84121,14.286095,9.85824,305,4.4278545
raw_native,background,,121032,8.829692,7.8892493,197,0.94044256
raw_native,background,,121206,8.485631,6.481396,11,2.0042348
raw_native,background,,133403,6.252336,5.883925,196,0.36841106
raw_native,background,,134686,8.730204,4.9700375,467,3.7601662
raw_native,background,,135493,11.848415,10.823862,262,1.0245533
raw_native,background,,135715,12.890426,12.051955,281,0.83847046
raw_native,background,,143857,6.623137,5.774013,407,0.84912395
raw_native,background,,175346,6.851013,5.531551,185,1.3194623
raw_native,gt,2143.0,178212,29.698425,28.885544,124,0.81288147
raw_native,gt,664.0,130518,11.018853,10.493867,348,0.52498627
raw_native,gt,664.0,154317,13.462236,13.199751,334,0.2624855
raw_native,gt,1122.0,166842,8.115203,7.18569,161,0.929513
raw_native,background,,184609,15.327492,12.613407,26,2.7140846
raw_native,background,,187396,20.765505,18.567175,15,2.19833
raw_native,background,,195267,11.89866,8.570735,523,3.3279247
raw_native,background,,195585,20.06561,15.3768635,187,4.6887474
raw_native,background,,199849,15.402985,14.338097,222,1.064888
raw_native,background,,201591,8.142083,6.342177,231,1.7999063
raw_native,background,,211121,10.714136,9.035961,193,1.678175
raw_native,background,,218526,13.786975,9.697674,249,4.089301
raw_native,background,,222614,9.17095,7.2205863,308,1.9503636
raw_native,background,,228280,22.927654,20.066021,259,2.8616333
raw_native,background,,237821,8.849166,5.265247,523,3.583919
raw_native,gt,337.0,203792,12.154299,12.032972,4,0.12132645
raw_native,gt,337.0,213058,7.4785247,7.225053,480,0.25347185
raw_native,gt,337.0,220814,10.158101,8.128167,497,2.029934
raw_native,gt,1143.0,190060,17.27073,15.246849,273,2.02388
raw_native,gt,793.0,188478,18.158169,12.104857,112,6.0533113
raw_native,background,,241800,7.3611927,6.307333,45,1.0538597
raw_native,background,,258507,5.6764174,4.724334,374,0.9520836
raw_native,background,,258577,8.369768,7.617271,201,0.7524972
raw_native,background,,289273,9.388407,7.5494065,426,1.8390002
raw_native,background,,292303,7.1096206,6.7501426,61,0.359478
raw_native,gt,1300.0,281832,27.795527,19.433777,274,8.36175
raw_native,gt,1122.0,259272,10.786276,9.907799,44,0.8784771
raw_native,gt,1122.0,280056,23.094812,20.598095,226,2.4967175
raw_native,background,,304004,30.0851,18.924757,208,11.160343
raw_native,background,,305336,8.4415045,7.498637,275,0.9428673
raw_native,background,,315742,9.0570545,8.967923,292,0.089131355
raw_native,background,,326669,20.56003,20.014935,222,0.54509544
raw_native,background,,328163,6.7232175,6.422504,584,0.30071354
raw_native,background,,350945,4.817399,4.8138914,356,0.0035076141
raw_native,background,,351660,13.384596,9.609341,143,3.7752552
raw_native,background,,353264,7.3562818,7.200004,47,0.15627766
raw_native,gt,2143.0,311887,25.24201,17.222368,124,8.019642
raw_native,gt,720.0,314538,13.906157,11.889347,17,2.0168095
raw_native,gt,720.0,354533,21.814173,11.115915,176,10.698257
raw_native,gt,1300.0,317011,10.253596,9.387909,27,0.8656874
raw_native,gt,1300.0,351235,13.755761,10.896557,175,2.8592043
raw_native,gt,1122.0,334287,9.4504795,6.479095,171,2.9713845
raw_native,background,,360103,19.265442,9.617805,302,9.647637
raw_native,background,,371396,10.56009,10.080049,37,0.4800415
raw_native,background,,376411,8.86271,5.999843,409,2.8628669
raw_native,background,,390923,16.77534,13.822506,273,2.9528332
raw_native,background,,391782,6.3469296,6.232605,288,0.11432457
raw_native,background,,399197,5.9541397,5.3199954,99,0.6341443
raw_native,background,,418136,17.202087,15.953962,259,1.2481251
raw_native,gt,664.0,393550,13.529927,12.89008,63,0.6398468
raw_native,gt,1129.0,403110,22.193989,20.84392,257,1.350069
raw_native,background,,423640,15.836894,12.1556225,470,3.6812716
raw_native,background,,424282,8.698403,7.015981,559,1.6824222
raw_native,background,,425532,29.815987,27.816418,42,1.9995689
raw_native,background,,447135,12.504753,9.355609,467,3.1491442
raw_native,background,,473677,10.798118,10.46659,406,0.3315277
raw_native,background,,478028,13.285733,11.1281395,3,2.1575937
raw_native,gt,94.0,431408,11.355427,9.7491045,231,1.6063223
raw_native,gt,337.0,462767,28.141068,27.807463,474,0.3336048
raw_native,gt,1300.0,473422,33.28962,32.6553,91,0.6343193
raw_native,gt,1122.0,430733,9.546958,8.561426,171,0.9855318
raw_native,gt,793.0,449702,20.280636,15.464328,112,4.816308
raw_native,background,,481241,5.291885,5.178591,67,0.113294125
raw_native,background,,487612,8.158253,8.027149,17,0.13110352
raw_native,background,,519152,15.324258,13.756658,196,1.5676003
raw_native,background,,523700,10.170461,7.1316524,523,3.0388083
raw_native,background,,526476,13.94682,11.0640545,334,2.8827658
raw_native,background,,530791,11.910462,4.876669,580,7.0337934
raw_native,gt,94.0,494850,7.828165,6.9346647,508,0.8935003
raw_native,gt,94.0,510248,22.087502,19.888609,258,2.1988926
raw_native,gt,1143.0,484277,29.555313,27.605574,206,1.9497395
raw_native,gt,1143.0,521069,7.3169355,7.1402426,32,0.17669296
raw_native,gt,720.0,495139,9.998078,7.2966766,179,2.7014017
raw_native,gt,720.0,523331,10.162328,7.7513213,197,2.4110065
raw_native,gt,664.0,509492,12.374504,11.124344,14,1.2501602
raw_native,gt,1300.0,512811,11.820131,7.8442726,48,3.9758587
raw_native,gt,1129.0,489619,10.898806,8.453548,266,2.4452572
raw_native,gt,1129.0,507034,32.881207,29.601114,182,3.2800922
raw_native,background,,543886,4.0696464,3.802296,514,0.26735044
raw_native,background,,565661,12.984108,12.547634,364,0.43647385
raw_native,background,,577899,10.197752,5.7713346,51,4.4264174
raw_native,background,,584701,9.138758,6.2756057,428,2.863152
raw_native,background,,586895,17.540201,15.190256,238,2.349945
raw_native,gt,2143.0,550138,28.0129,17.731915,124,10.280985
raw_native,gt,1143.0,584291,14.0939865,12.209333,297,1.8846531
raw_native,gt,720.0,599750,29.477386,27.740616,259,1.7367706
raw_native,gt,1122.0,548655,19.642199,15.279486,543,4.362713
raw_native,gt,793.0,550380,17.998762,13.966897,112,4.031865
raw_native,background,,605570,17.042467,14.714692,201,2.327775
raw_native,background,,612808,27.492651,26.325157,447,1.1674938
raw_native,background,,618158,18.371035,14.853907,16,3.517128
raw_native,background,,640164,7.7075233,5.86123,168,1.8462934
raw_native,background,,645609,32.105293,22.542944,465,9.562349
raw_native,background,,659181,18.693312,13.941228,73,4.752084
raw_native,gt,2143.0,607187,48.31653,39.48111,446,8.835419
raw_native,gt,2143.0,614939,29.101784,25.591183,206,3.510601
raw_native,gt,2143.0,615646,23.903915,14.288552,124,9.615363
raw_native,gt,94.0,637478,11.84601,11.486706,292,0.35930443
raw_native,gt,1143.0,639642,15.763657,11.150143,273,4.613514
raw_native,gt,1143.0,649819,12.262964,11.998946,141,0.26401806
raw_native,gt,720.0,610296,9.769152,8.982985,244,0.78616714
raw_native,gt,1122.0,658753,23.15633,20.101465,292,3.054865
raw_native,gt,793.0,655827,32.93458,25.425898,182,7.508684
raw_native,background,,661353,6.110678,5.3283653,500,0.78231287
raw_native,background,,669755,12.869167,10.377857,179,2.4913101
raw_native,background,,697509,19.654093,16.911827,216,2.7422657
raw_native,background,,709278,10.217465,9.822738,33,0.3947277
raw_native,background,,710324,6.80592,6.060536,174,0.7453842
raw_native,gt,1143.0,662561,29.819498,17.6891,148,12.130398
raw_native,gt,720.0,706847,45.63164,36.512676,23,9.118965
raw_native,gt,720.0,714863,16.980858,16.380283,4,0.6005745
raw_native,gt,1122.0,673156,6.967721,6.605924,171,0.36179686
raw_native,gt,1129.0,671053,22.177546,19.823666,65,2.35388
raw_native,background,,723585,9.879661,8.871683,145,1.0079775
raw_native,background,,724681,5.6758313,5.575403,194,0.100428104
raw_native,background,,728410,19.050573,18.8967,491,0.15387344
raw_native,background,,736037,9.046142,8.83385,508,0.21229172
raw_native,background,,751128,10.462188,7.28098,146,3.1812077
raw_native,background,,751257,16.18989,15.134163,479,1.055727
raw_native,background,,755274,7.981817,6.7497587,407,1.232058
raw_native,background,,768158,16.580603,15.668275,89,0.91232777
raw_native,background,,773568,8.785506,8.784584,20,0.00092220306
raw_native,gt,94.0,758973,34.91247,28.473501,274,6.4389706
raw_native,gt,720.0,759233,11.486774,9.58159,284,1.9051847
raw_native,gt,664.0,754897,10.684974,8.964978,347,1.7199955
raw_native,background,,784180,7.30372,7.0827627,147,0.22095728
raw_native,background,,811154,14.744007,10.930263,177,3.8137445
raw_native,background,,812796,13.678349,8.408399,51,5.26995
raw_native,background,,812964,12.70352,11.190875,265,1.5126448
raw_native,background,,818851,4.3431535,4.0317006,155,0.31145287
raw_native,background,,818897,5.477744,4.7485394,10,0.72920465
raw_native,background,,823003,4.865959,4.8224273,211,0.043531895
raw_native,background,,824270,11.225357,5.914884,51,5.310473
raw_native,background,,825886,6.725422,6.476912,397,0.24850988
raw_native,gt,2143.0,803913,24.83147,17.666756,124,7.164715
raw_native,gt,337.0,801599,26.026888,24.204779,239,1.8221092
raw_native,gt,1300.0,810870,12.919251,12.217205,4,0.7020464
raw_native,gt,1122.0,804941,28.059412,27.199272,266,0.86013985
raw_native,gt,1122.0,818556,17.056065,14.409869,3,2.6461954
raw_native,gt,793.0,797592,16.914268,10.913211,112,6.0010576
raw_native,gt,793.0,816454,18.472694,14.254346,112,4.2183485
raw_native,background,,840888,4.300807,3.9998016,81,0.30100536
raw_native,background,,841912,9.5976925,8.426129,286,1.1715631
raw_native,background,,855697,5.9016924,4.401171,363,1.5005212
raw_native,background,,855846,17.721642,11.9490185,182,5.772623
raw_native,background,,859229,6.3643823,5.190329,54,1.1740532
raw_native,gt,94.0,870613,44.50759,36.416496,23,8.091095
raw_native,gt,1143.0,872498,29.278582,25.603222,275,3.6753597
raw_native,gt,664.0,854351,11.50841,7.8816786,304,3.6267319
raw_native,gt,1122.0,879222,8.978387,6.8713636,171,2.1070232
raw_native,background,,900463,11.501091,7.6733475,415,3.8277435
raw_native,background,,903365,7.5617604,7.071195,191,0.4905653
raw_native,background,,908726,12.596865,10.699841,200,1.8970242
raw_native,background,,916111,5.785463,4.9213223,313,0.8641405
raw_native,background,,916800,6.1359367,6.004572,162,0.13136482
raw_native,background,,918915,12.349068,10.625759,416,1.7233086
raw_native,background,,944391,8.894477,7.786197,182,1.1082797
raw_native,background,,945654,19.495443,19.402092,454,0.093351364
raw_native,gt,337.0,907524,11.698445,10.297385,497,1.4010601
raw_native,gt,664.0,920141,9.299842,6.668068,347,2.631774
raw_native,gt,664.0,941650,9.325947,7.612429,347,1.7135177
raw_native,background,,973709,7.70265,6.4141035,71,1.2885466
raw_native,background,,986600,11.982399,5.734465,294,6.247934
raw_native,background,,991464,7.2607512,5.4691095,9,1.7916417
raw_native,background,,995747,13.036038,5.3979383,305,7.6381
raw_native,background,,1005324,9.902445,8.491673,215,1.4107714
raw_native,background,,1010759,4.6121798,4.486621,129,0.12555885
raw_native,background,,1016938,6.52248,5.8739147,306,0.6485653
raw_native,gt,1143.0,979865,12.9162855,11.991009,189,0.92527676
raw_native,gt,664.0,981994,15.963864,13.030446,282,2.9334183
raw_native,gt,664.0,1014198,13.281661,10.275634,149,3.0060272
raw_native,background,,1037706,6.8207803,4.9865522,211,1.834228
raw_native,background,,1037749,9.269918,8.988466,285,0.28145218
raw_native,background,,1041294,16.236649,10.789189,22,5.447459
raw_native,background,,1056048,16.023048,13.671712,252,2.3513365
raw_native,background,,1056895,10.543655,7.5286455,45,3.0150099
raw_native,background,,1057249,5.8704166,4.9617143,358,0.9087024
raw_native,background,,1076430,8.744064,7.1866364,271,1.5574279
raw_native,background,,1077760,28.495823,20.766802,465,7.729021
raw_native,gt,2143.0,1038571,24.70975,23.64336,316,1.0663891
raw_native,gt,2143.0,1053308,22.927895,15.233303,124,7.6945915
raw_native,gt,664.0,1067790,30.656757,25.201212,206,5.4555454
raw_native,gt,1300.0,1062714,11.977307,10.312804,417,1.6645031
raw_native,gt,1122.0,1036476,17.76673,15.902812,274,1.8639174
raw_native,gt,1122.0,1061092,45.179165,36.65905,23,8.520115
raw_native,gt,1122.0,1061458,13.327637,9.944904,171,3.3827324
raw_native,gt,793.0,1045788,13.91764,10.604899,112,3.3127403
raw_native,gt,793.0,1066425,25.374208,20.366703,258,5.0075054
raw_native,background,,1081568,13.458321,11.8372555,222,1.6210651
raw_native,background,,1088455,8.937321,8.111992,278,0.8253288
raw_native,background,,1090922,8.07118,6.957973,397,1.1132073
raw_native,background,,1093393,9.320327,8.589098,437,0.7312288
raw_native,background,,1108692,15.2990675,13.381367,197,1.9177008
raw_native,background,,1110428,6.685097,5.3239913,496,1.3611059
raw_native,background,,1113598,12.362422,11.186047,458,1.1763754
raw_native,background,,1115135,15.877765,14.94552,42,0.9322443
raw_native,background,,1124466,6.842976,6.8060327,437,0.036943436
raw_native,background,,1128672,8.122783,7.8693914,234,0.25339127
raw_native,gt,1300.0,1091161,34.816795,31.629248,447,3.1875477
raw_native,gt,1300.0,1093660,20.065254,19.535551,320,0.52970314
raw_native,gt,1300.0,1131042,10.404478,9.575947,304,0.82853127
raw_native,gt,793.0,1086451,16.628145,15.183865,112,1.4442806
raw_native,background,,1146518,12.465877,12.070313,4,0.39556313
raw_native,background,,1155251,8.550155,4.805603,211,3.7445517
raw_native,background,,1155805,5.555906,4.791499,67,0.7644067
raw_native,background,,1155886,14.77393,12.144709,334,2.629221
raw_native,background,,1156248,8.066807,4.349395,10,3.717412
raw_native,gt,664.0,1144675,7.8605275,7.704596,347,0.15593147
raw_native,gt,1300.0,1152545,47.44623,37.294205,446,10.152027
raw_native,gt,1300.0,1182539,10.688095,10.354044,201,0.33405113
raw_native,gt,1300.0,1187748,24.142715,15.260044,243,8.882671
raw_native,gt,1300.0,1198855,15.07074,13.48247,426,1.5882702
raw_native,gt,1122.0,1178252,17.119215,15.080422,73,2.0387926
raw_native,background,,1202111,26.433466,23.680693,40,2.7527733
raw_native,background,,1214994,14.857539,14.699712,35,0.15782738
raw_native,background,,1247506,8.591302,7.280348,425,1.3109541
raw_native,background,,1254302,8.948647,5.344746,304,3.6039004
raw_native,background,,1254303,8.60601,6.1711645,304,2.434846
raw_native,background,,1254527,7.5725245,7.3284698,261,0.2440548
raw_native,background,,1256667,7.3790975,7.2335615,44,0.14553595
raw_native,gt,2143.0,1224561,30.550922,29.395924,124,1.1549988
raw_native,gt,94.0,1240193,22.75632,21.352669,91,1.4036522
raw_native,gt,720.0,1207089,11.475626,10.698828,63,0.77679825
raw_native,gt,720.0,1255105,24.835146,23.011047,182,1.8240986
raw_native,gt,664.0,1239990,10.024481,9.668365,174,0.3561163
raw_native,gt,664.0,1258916,8.848163,8.108794,347,0.73936844
raw_native,gt,793.0,1236680,14.138612,13.734114,4,0.4044981
raw_native,gt,793.0,1253591,18.222448,13.810761,112,4.411687
raw_native,gt,1129.0,1223258,27.618526,22.810936,464,4.8075905
raw_native,background,,1265199,11.90223,7.221855,116,4.680375
raw_native,background,,1278696,8.386485,7.8035135,2,0.5829716
raw_native,background,,1279668,14.0892315,10.397903,471,3.691328
raw_native,background,,1283149,23.301798,22.565203,478,0.73659515
raw_native,background,,1284115,7.41698,6.3406196,436,1.0763602
raw_native,background,,1290691,15.163443,13.844842,240,1.3186007
raw_native,background,,1317538,12.597659,7.137585,294,5.460074
raw_native,gt,1143.0,1277796,20.120842,18.922804,150,1.1980381
raw_native,gt,664.0,1266072,24.772017,19.344137,182,5.4278793
raw_native,gt,664.0,1316851,22.061647,17.255796,562,4.805851
raw_native,gt,793.0,1267923,16.787428,13.918753,112,2.8686752
raw_native,background,,1325800,6.6104255,5.7533746,299,0.8570509
raw_native,background,,1332580,10.969373,9.93018,285,1.0391932
raw_native,background,,1342612,23.685492,21.721653,272,1.9638386
raw_native,background,,1352647,38.567154,21.318556,21,17.248598
raw_native,background,,1366048,5.3911657,5.3526025,11,0.03856325
raw_native,background,,1366075,6.8486805,5.680161,50,1.1685195
raw_native,background,,1366821,9.310072,8.031003,377,1.279069
raw_native,background,,1366824,9.812246,9.000287,175,0.81195927
raw_native,gt,1143.0,1358210,15.079334,13.305053,302,1.7742815
raw_native,gt,1122.0,1352801,17.373829,13.189171,197,4.184658
raw_native,gt,793.0,1369622,17.814898,16.248888,410,1.5660095
raw_native,background,,1385258,10.919156,10.377318,239,0.5418377
raw_native,background,,1387999,13.814576,13.054184,39,0.7603922
raw_native,background,,1414084,9.377299,6.4785376,83,2.8987617
raw_native,background,,1416861,7.850226,5.64714,254,2.203086
raw_native,background,,1439195,7.060414,6.821608,217,0.23880577
raw_native,gt,1143.0,1435433,16.941458,16.126143,45,0.81531525
raw_native,gt,720.0,1406598,14.415278,6.6105595,305,7.804719
raw_native,gt,1300.0,1405472,29.577751,23.815382,301,5.762369
raw_native,gt,1122.0,1387348,27.177208,24.641865,238,2.5353432
raw_native,gt,1129.0,1392616,14.045914,11.965278,288,2.080636
raw_native,background,,1446216,38.181175,36.432373,235,1.7488022
raw_native,background,,1458153,19.248018,16.729391,242,2.5186272
raw_native,background,,1463820,8.0028,7.9766417,234,0.026158333
raw_native,background,,1477902,6.0499663,5.903251,195,0.14671516
raw_native,background,,1478743,9.298584,9.193827,21,0.10475731
raw_native,background,,1482903,14.339144,10.543624,128,3.7955198
raw_native,background,,1485628,23.114006,22.604769,207,0.5092373
raw_native,background,,1485649,18.431826,7.5410595,434,10.890766
raw_native,background,,1486101,4.9838724,4.2340174,397,0.74985504
raw_native,background,,1489202,10.169693,7.8559546,185,2.3137383
raw_native,background,,1494011,6.5768275,5.421205,165,1.1556225
raw_native,gt,2143.0,1486299,23.667696,13.628437,124,10.039259
raw_native,gt,94.0,1490160,15.899252,15.694231,503,0.2050209
raw_native,gt,337.0,1475283,13.055024,10.878193,497,2.1768312
raw_native,gt,664.0,1459494,6.658908,6.130116,125,0.5287919
raw_native,gt,1300.0,1464748,8.979991,7.0386643,150,1.9413266
raw_native,gt,1129.0,1449139,8.160098,7.7689223,6,0.39117575
raw_native,background,,1506189,5.3154607,4.951465,347,0.36399555
raw_native,background,,1514802,9.731201,8.610342,558,1.1208591
raw_native,background,,1524257,10.207683,10.037033,507,0.17064953
raw_native,background,,1534329,6.6660833,6.320955,393,0.34512854
raw_native,background,,1547547,23.435406,18.471798,187,4.963608
raw_native,background,,1547739,20.93713,15.175756,243,5.7613735
raw_native,gt,94.0,1512005,11.840949,11.448538,141,0.39241123
raw_native,gt,337.0,1514192,26.011404,24.689743,275,1.321661
raw_native,gt,720.0,1530877,21.998083,21.810379,249,0.18770409
raw_native,gt,1300.0,1545489,30.9446,21.7042,182,9.240398
raw_native,gt,1129.0,1511280,6.5663915,6.0132003,105,0.5531912
raw_native,background,,1562799,10.874859,8.378922,315,2.4959364
raw_native,background,,1573770,7.354947,7.1089883,50,0.2459588
raw_native,background,,1577891,4.197016,4.137535,191,0.059480667
raw_native,background,,1595287,13.44171,11.322468,182,2.1192427
raw_native,background,,1599858,8.474026,5.8066254,310,2.6674004
raw_native,background,,1606434,6.0277977,5.8988605,510,0.12893724
raw_native,background,,1608358,7.9473476,7.6696415,418,0.27770615
raw_native,gt,1122.0,1570424,18.06806,15.373951,273,2.694109
raw_native,gt,793.0,1569615,15.8213825,13.292663,112,2.52872
raw_native,gt,793.0,1591439,21.287325,15.10783,112,6.179495
raw_native,background,,1627072,12.049464,10.933058,234,1.1164064
raw_native,background,,1628759,8.246135,7.393438,65,0.8526969
raw_native,background,,1628857,27.96072,26.988585,29,0.97213554
raw_native,background,,1630496,6.6540813,6.024299,408,0.6297822
raw_native,background,,1652706,5.482552,4.4052515,49,1.0773005
raw_native,background,,1655241,13.688587,12.52091,453,1.1676769
raw_native,background,,1656773,8.434287,6.1156178,21,2.3186693
raw_native,background,,1658341,7.6267,6.1701055,240,1.4565945
raw_native,background,,1660691,5.6061106,5.1565757,243,0.4495349
raw_native,gt,793.0,1655601,17.791773,12.275292,112,5.5164804
raw_native,gt,1129.0,1630890,19.009676,14.768464,285,4.241212
raw_native,gt,1129.0,1660040,20.761086,12.359086,207,8.401999
raw_native,background,,1720133,5.722994,5.2958937,442,0.42710018
raw_native,background,,1722836,9.418594,8.221426,50,1.1971684
raw_native,background,,1728563,6.5921865,6.4758883,10,0.1162982
raw_native,gt,94.0,1711428,37.531425,31.933369,274,5.598057
raw_native,gt,664.0,1727184,15.257749,12.577594,330,2.6801548
raw_native,gt,1300.0,1686840,9.68487,8.071029,539,1.613841
raw_native,gt,1122.0,1696426,12.208883,9.53626,86,2.6726236
raw_native,gt,1129.0,1717531,11.448472,10.898844,141,0.54962826
raw_native,background,,1743116,11.806918,10.032339,410,1.774579
raw_native,background,,1744168,10.623686,7.2600803,151,3.3636055
raw_native,background,,1748057,15.71539,11.234509,294,4.4808807
raw_native,background,,1757075,7.1000714,5.0194664,523,2.080605
raw_native,background,,1785506,7.64262,6.1718817,11,1.4707384
raw_native,background,,1790879,7.665085,6.085795,41,1.5792899
raw_native,background,,1791952,6.7323565,6.029716,10,0.70264053
raw_native,background,,1796215,21.417149,13.978842,429,7.438307
raw_native,background,,1799561,14.920663,9.102172,243,5.818491
raw_native,gt,2143.0,1778691,40.402477,26.317202,474,14.085276
raw_native,gt,2143.0,1783613,23.162588,20.290386,124,2.872202
raw_native,gt,337.0,1768598,13.583878,11.321137,298,2.2627401
raw_native,gt,337.0,1798222,9.974109,9.9568615,497,0.0172472
raw_native,gt,1143.0,1763584,18.905834,18.863106,298,0.042728424
raw_native,gt,720.0,1780358,6.4200726,5.8494425,140,0.5706301
raw_native,gt,664.0,1778335,12.301896,11.312683,150,0.989213
raw_native,gt,793.0,1777136,19.102093,12.49544,112,6.606653
raw_native,background,,1813584,41.70999,35.081104,446,6.628887
raw_native,background,,1832064,18.925463,17.494286,438,1.4311771
raw_native,background,,1832507,12.663926,11.794948,150,0.8689785
raw_native,background,,1843035,7.855555,7.0241594,166,0.8313956
raw_native,background,,1858786,5.910918,5.7148046,571,0.19611359
raw_native,gt,2143.0,1840629,23.52581,19.470474,124,4.055336
raw_native,gt,1143.0,1834142,31.377934,28.685396,453,2.6925373
raw_native,gt,793.0,1817253,19.607388,13.862115,112,5.7452726
raw_native,gt,793.0,1823813,18.429306,11.953618,112,6.475688
raw_native,gt,1129.0,1811700,13.9685135,11.513959,26,2.4545546
raw_native,background,,1862508,21.287321,18.133486,275,3.1538353
raw_native,background,,1866718,13.430434,10.712824,319,2.7176104
raw_native,background,,1870032,4.9935174,4.2844696,99,0.7090478
raw_native,background,,1871209,12.79719,12.428823,247,0.36836624
raw_native,background,,1906738,6.222355,5.445879,579,0.7764759
raw_native,gt,2143.0,1919033,26.276108,18.883625,124,7.3924828
raw_native,gt,664.0,1867569,13.250645,8.650197,312,4.6004477
raw_native,background,,1931098,26.270178,9.4479885,301,16.82219
raw_native,background,,1933649,14.277551,12.626764,301,1.6507864
raw_native,background,,1983325,17.01102,16.232622,303,0.7783985
raw_native,background,,1999369,6.7801356,6.6022105,388,0.17792511
raw_native,background,,2020869,20.116997,20.053638,127,0.06335831
raw_native,background,,2024859,23.041828,19.634577,65,3.4072514
raw_native,background,,2031431,13.368632,10.934809,502,2.4338236
raw_native,background,,2035321,10.95461,8.651999,418,2.3026104
raw_native,gt,664.0,1991264,9.8693695,9.513842,53,0.35552788
raw_native,gt,664.0,2011414,17.945417,13.283481,242,4.6619368
raw_native,gt,793.0,1998354,20.76437,19.308586,112,1.4557838
raw_native,background,,2047060,18.440523,16.606735,410,1.8337879
raw_native,background,,2047086,7.8483777,6.3237925,38,1.5245852
raw_native,background,,2061125,9.193058,7.8409305,201,1.3521276
raw_native,background,,2065506,15.5391655,13.331771,279,2.2073946
raw_native,background,,2065553,16.452078,8.253852,273,8.198226
raw_native,background,,2066547,16.506733,14.2351465,184,2.2715864
raw_native,background,,2070725,11.010422,10.6095915,184,0.40083027
raw_native,background,,2079575,5.77317,4.6705093,528,1.1026607
raw_native,background,,2099816,8.8248,7.4170384,298,1.4077611
raw_native,gt,337.0,2081169,19.77526,16.707256,473,3.0680046
raw_native,gt,720.0,2063965,6.189299,5.871173,425,0.3181262
raw_native,gt,720.0,2074071,8.506873,8.150542,43,0.35633087
raw_native,background,,2117318,11.316054,10.008994,30,1.3070602
raw_native,background,,2134716,17.542917,12.681335,257,4.861582
raw_native,background,,2152431,41.373203,17.701433,90,23.67177
raw_native,background,,2152631,5.314581,5.147711,43,0.16687012
raw_native,gt,2143.0,2138472,23.662533,14.32215,124,9.340383
raw_native,gt,1122.0,2154528,24.834787,20.110558,274,4.72423
raw_native,gt,793.0,2143926,18.482235,11.277237,112,7.204998
raw_native,background,,2163524,8.29745,7.6686587,210,0.62879133
raw_native,background,,2163660,7.759036,6.2656302,20,1.4934058
raw_native,background,,2167273,35.45806,34.61116,446,0.84690094
raw_native,background,,2174135,11.529961,5.317008,211,6.2129526
raw_native,background,,2178690,4.0133095,3.9397535,156,0.07355595
raw_native,background,,2183005,14.703442,13.906763,226,0.79667854
raw_native,background,,2193684,9.925597,7.7389765,271,2.1866207
raw_native,background,,2198973,6.6934195,4.583499,356,2.1099205
raw_native,background,,2205445,21.954731,19.200312,407,2.7544193
raw_native,background,,2213982,6.279757,6.2069945,484,0.07276249
raw_native,background,,2214074,7.5953584,6.56124,539,1.0341182
raw_native,background,,2214407,15.483991,12.240692,398,3.2432985
raw_native,gt,1143.0,2182457,17.50852,15.528432,294,1.9800882
raw_native,gt,664.0,2205811,15.325363,13.787109,319,1.5382538
raw_native,gt,1122.0,2181956,35.633465,26.200865,274,9.4326
raw_native,gt,1122.0,2208446,13.364509,9.919903,171,3.4446058
raw_native,background,,2220256,4.399043,3.9220002,475,0.4770429
raw_native,background,,2222930,8.022262,5.899518,123,2.1227436
raw_native,background,,2228404,15.578512,12.5677,275,3.0108118
raw_native,background,,2241394,15.476503,12.372233,315,3.10427
raw_native,background,,2259378,8.3832245,6.5993767,285,1.7838478
raw_native,background,,2262093,10.16011,7.710138,304,2.4499726
