unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,13.633245468139648,-2.8007164001464844,12.53050980636828,9.640610981696245,9.963113352393464,1.0,1.0,1.0,-2.8898988246720343,-2.5673964539748155,0.0
94,100,29,12,3.4893321990966797,3.494774103164673,0.005441904067993164,2.1674297179864177,2.0235124500127433,1.9562314673442347,0.9552500247955322,0.9346500039100647,0.9289000034332275,-0.14391726797367443,-0.211198250642183,-0.02060002088546753
337,100,274,4,4.1204514503479,3.9801275730133057,-0.14032387733459473,3.1508394835087925,2.593150783567836,2.622017054108285,0.986299991607666,0.9685500264167786,0.9706500172615051,-0.5576886999409565,-0.5288224294005075,-0.01774996519088745
1143,100,134,7,6.047300815582275,6.52338981628418,0.4760890007019043,5.323439750626826,4.547759737809996,4.612004740837669,0.9993500113487244,0.9964500069618225,0.996999979019165,-0.7756800128168297,-0.7114350097891569,-0.0029000043869018555
720,100,172,6,3.3256125450134277,2.635478973388672,-0.6901335716247559,2.1755699332273646,1.7072181036392469,1.7847388410262846,0.9448500275611877,0.8963500261306763,0.9057999849319458,-0.4683518295881177,-0.39083109220108003,-0.048500001430511475
664,100,221,3,3.72355318069458,3.1451597213745117,-0.5783934593200684,1.0400025856645227,0.7070740712190083,0.738182417669462,0.7771499752998352,0.6819499731063843,0.6985499858856201,-0.3329285144455144,-0.30182016799506073,-0.09520000219345093
1300,100,134,5,4.578506946563721,5.072350978851318,0.49384403228759766,4.074252488212588,3.5139645873932897,3.4956975083079067,0.9939500093460083,0.9869499802589417,0.9879000186920166,-0.5602879008192985,-0.5785549799046814,-0.00700002908706665
1122,100,158,2,5.306804656982422,5.246616363525391,-0.06018829345703125,3.796643915047218,3.0729405310210978,2.9477658861956173,0.9973499774932861,0.9873499870300293,0.9854000210762024,-0.7237033840261202,-0.8488780288516007,-0.009999990463256836
793,100,102,5,7.0905632972717285,8.595051765441895,1.504488468170166,8.566411202380156,6.644022783339499,6.729620835950262,1.0,1.0,1.0,-1.922388419040657,-1.8367903664298941,0.0
1129,100,122,7,3.9321558475494385,4.099979400634766,0.16782355308532715,2.144590069262506,1.8694797066275257,1.9626708382441378,0.9578499794006348,0.9215999841690063,0.9297999739646912,-0.27511036263498023,-0.18191923101836815,-0.03624999523162842
