unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,9.392289161682129,-7.041672706604004,12.53050980636828,6.386280627692551,6.880480998017748,1.0,0.9995999932289124,0.9998000264167786,-6.144229178675729,-5.650028808350531,-0.0004000067710876465
94,100,29,12,3.4893321990966797,2.9962332248687744,-0.4930989742279053,2.1674297179864177,1.7420910476074025,1.736140165404147,0.9552500247955322,0.8940500020980835,0.8944000005722046,-0.4253386703790152,-0.43128955258227064,-0.06120002269744873
337,100,274,4,4.1204514503479,2.8243985176086426,-1.2960529327392578,3.1508394835087925,2.139255091832943,2.0444187996490375,0.986299991607666,0.9391499757766724,0.9357500076293945,-1.0115843916758496,-1.106420683859755,-0.04715001583099365
1143,100,134,7,6.047300815582275,6.329507827758789,0.28220701217651367,5.323439750626826,4.069407121921138,4.107075954469286,0.9993500113487244,0.9908999800682068,0.9912999868392944,-1.254032628705688,-1.2163637961575402,-0.008450031280517578
720,100,172,6,3.3256125450134277,2.390573740005493,-0.9350388050079346,2.1755699332273646,1.486241588537762,1.6417534739998039,0.9448500275611877,0.8618000149726868,0.8819500207901001,-0.6893283446896026,-0.5338164592275607,-0.08305001258850098
664,100,221,3,3.72355318069458,2.4544687271118164,-1.2690844535827637,1.0400025856645227,0.5938077718267128,0.593981413529054,0.7771499752998352,0.6653500199317932,0.668749988079071,-0.4461948138378099,-0.44602117213546877,-0.11179995536804199
1300,100,134,5,4.578506946563721,4.705285549163818,0.12677860260009766,4.074252488212588,2.94653360758914,2.9724848281892293,0.9939500093460083,0.9765999913215637,0.9782000184059143,-1.1277188806234482,-1.1017676600233588,-0.01735001802444458
1122,100,158,2,5.306804656982422,3.3743197917938232,-1.9324848651885986,3.796643915047218,1.8504099894050487,1.889173574697723,0.9973499774932861,0.9008499979972839,0.9057999849319458,-1.9462339256421692,-1.907470340349495,-0.0964999794960022
793,100,102,5,7.0905632972717285,8.0866117477417,0.9960484504699707,8.566411202380156,5.4369583333942435,5.559845796763103,1.0,1.0,1.0,-3.1294528689859122,-3.006565405617053,0.0
1129,100,122,7,3.9321558475494385,3.6628005504608154,-0.26935529708862305,2.144590069262506,1.8818278343741337,1.7461719617685394,0.9578499794006348,0.9106000065803528,0.8952999711036682,-0.26276223488837225,-0.39841810749396656,-0.04724997282028198
