unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9335644841194153,0.9833325147628784,0.9265712801857544,-0.3487545102612021,0.34891441464424133,1.4,1,0.9477269061401814,0.9848729372024536,0.9988569617271423
94,200,29,9,23.959999084472656,0.9664415717124939,0.9685853719711304,0.9418845257313343,0.23660605665362341,0.47915536165237427,1.1666666666666667,0,1.0355272131111888,0.9619246125221252,0.9877613186836243
337,200,274,4,34.19499969482422,0.9606199860572815,0.9551998376846313,0.8829415342733324,0.6519976483492985,0.46225863695144653,0.8888888888888888,2,1.0545979977389714,0.9158539175987244,0.9981651306152344
1143,200,134,7,35.27000045776367,0.9790698885917664,0.9736763834953308,0.945033186203591,0.566511804804674,0.5894497036933899,1.1666666666666667,1,0.9988910186004183,0.9471122026443481,0.997031033039093
720,200,172,6,25.85999870300293,0.9749165773391724,0.9773823022842407,0.9743490896144018,0.13007958336633682,0.48049429059028625,1.3333333333333333,0,1.056626420025992,0.9538417458534241,0.998973548412323
664,200,221,1,19.31999969482422,0.8781933188438416,1.0,0.8810380732998825,,0.24717767536640167,1.375,1,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9637032747268677,0.97471022605896,0.9053832237587696,0.3928975030079342,0.4670356512069702,1.1428571428571428,2,1.030353200921161,0.9359017610549927,0.9870168566703796
1122,200,158,2,31.939998626708984,0.9668335318565369,0.9801554679870605,0.9650717088092698,0.9999999999999999,0.2923668920993805,1.1428571428571428,1,1.0315862398445812,0.9716477394104004,0.9855069518089294
793,200,102,5,31.90999984741211,0.97263503074646,0.9750339388847351,0.9073842471170391,0.5186200437490175,0.43258219957351685,1.2857142857142858,2,1.0799303402493743,0.9551831483840942,0.9958765506744385
1129,200,122,6,22.7450008392334,0.9681255221366882,0.9719789028167725,0.9587923561991845,0.2764420362450536,0.46861857175827026,1.2,0,0.9681323655676465,0.9091116786003113,0.9831670522689819
