domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90
denoised,8.0,detection_template,fp_matched_cluster,46,1317,8.478586196899414,8.066756248474121,8.374655723571777,9.039483070373535
denoised,8.0,detection_template,fp_matched_cluster,47,1207,8.452280044555664,8.062910079956055,8.352248191833496,8.964091300964355
denoised,8.0,detection_template,fp_matched_cluster,48,1089,8.435829162597656,8.051575660705566,8.319811820983887,8.988835334777832
denoised,8.0,detection_template,fp_matched_cluster,49,1009,8.416275024414062,8.051436424255371,8.310914993286133,8.900028228759766
denoised,8.0,detection_template,fp_matched_cluster,50,907,8.409510612487793,8.048426628112793,8.306547164916992,8.8872709274292
denoised,8.0,detection_template,fp_matched_cluster,51,837,8.41102409362793,8.053000450134277,8.297118186950684,8.895196914672852
denoised,8.0,detection_template,fp_matched_cluster,52,757,8.378907203674316,8.04236125946045,8.26179313659668,8.836104393005371
denoised,8.0,detection_template,fp_matched_cluster,53,636,8.368535995483398,8.042044639587402,8.264469146728516,8.796008110046387
denoised,8.0,detection_template,fp_matched_cluster,54,616,8.361404418945312,8.042604446411133,8.248651504516602,8.823066711425781
denoised,8.0,detection_template,fp_matched_cluster,55,509,8.353011131286621,8.039621353149414,8.26099681854248,8.772809028625488
denoised,8.0,detection_template,fp_matched_cluster,56,452,8.327262878417969,8.03438949584961,8.219724655151367,8.692647933959961
denoised,8.0,detection_template,fp_matched_cluster,57,406,8.332050323486328,8.037628173828125,8.223440170288086,8.797582626342773
denoised,8.0,detection_template,fp_matched_cluster,58,304,8.310138702392578,8.041682243347168,8.213685989379883,8.70876407623291
denoised,8.0,detection_template,fp_matched_cluster,59,290,8.351887702941895,8.032636642456055,8.207662582397461,8.864511489868164
denoised,8.0,detection_template,fp_matched_cluster,60,269,8.304422378540039,8.032099723815918,8.194527626037598,8.661054611206055
denoised,8.0,detection_template,fp_matched_cluster,61,207,8.35009765625,8.032926559448242,8.233277320861816,8.885595321655273
denoised,8.0,detection_template,fp_matched_cluster,62,182,8.324950218200684,8.026987075805664,8.189791679382324,8.840991020202637
denoised,8.0,detection_template,fp_matched_cluster,63,143,8.265429496765137,8.019180297851562,8.19515609741211,8.610366821289062
denoised,8.0,detection_template,fp_matched_cluster,64,132,8.275619506835938,8.03374195098877,8.195749282836914,8.619417190551758
denoised,8.0,detection_template,fp_matched_cluster,65,116,8.37391185760498,8.014200210571289,8.221475601196289,8.811044692993164
denoised,8.0,detection_template,fp_matched_cluster,66,108,8.292304039001465,8.023822784423828,8.17280387878418,8.698841094970703
denoised,8.0,detection_template,fp_matched_cluster,67,86,8.373294830322266,8.025162696838379,8.243997573852539,8.950806617736816
denoised,8.0,detection_template,fp_matched_cluster,68,92,8.271811485290527,8.021578788757324,8.169975280761719,8.603622436523438
denoised,8.0,detection_template,fp_matched_cluster,69,62,8.25048542022705,8.026970863342285,8.140344619750977,8.637578010559082
denoised,8.0,detection_template,fp_matched_cluster,70,46,8.309883117675781,8.03641128540039,8.261062622070312,8.63250732421875
denoised,8.0,detection_template,fp_matched_cluster,71,40,8.414342880249023,8.094735145568848,8.349921226501465,8.702899932861328
denoised,8.0,detection_template,fp_matched_cluster,72,53,8.301663398742676,8.049691200256348,8.216608047485352,8.532958030700684
denoised,8.0,detection_template,fp_matched_cluster,73,31,8.328645706176758,8.053248405456543,8.201868057250977,8.656400680541992
denoised,8.0,detection_template,fp_matched_cluster,74,28,8.362537384033203,8.055935859680176,8.300445556640625,8.753352165222168
denoised,8.0,detection_template,fp_matched_cluster,75,35,8.399907112121582,8.048803329467773,8.298962593078613,8.991878509521484
denoised,8.0,detection_template,fp_matched_cluster,76,33,8.471912384033203,8.059507369995117,8.237464904785156,9.244431495666504
denoised,8.0,detection_template,fp_matched_cluster,77,25,8.323431015014648,8.064183235168457,8.24865436553955,8.635602951049805
denoised,8.0,detection_template,fp_matched_cluster,78,20,8.273409843444824,8.05797004699707,8.202970504760742,8.574885368347168
denoised,8.0,detection_template,fp_matched_cluster,79,15,8.304096221923828,8.09521198272705,8.254074096679688,8.517313003540039
denoised,8.0,detection_template,fp_matched_cluster,80,13,8.350259780883789,8.09023380279541,8.241931915283203,8.802023887634277
denoised,8.0,detection_template,fp_matched_cluster,81,13,8.409716606140137,8.077075004577637,8.258925437927246,8.799498558044434
denoised,8.0,detection_template,fp_matched_cluster,82,25,8.372010231018066,8.068049430847168,8.251686096191406,8.804266929626465
denoised,8.0,detection_template,fp_matched_cluster,83,12,8.481518745422363,8.081013679504395,8.209005355834961,9.366857528686523
denoised,8.0,detection_template,fp_matched_cluster,84,11,8.325093269348145,8.019356727600098,8.356861114501953,8.56365966796875
denoised,8.0,detection_template,fp_matched_cluster,85,7,8.141195297241211,8.03210735321045,8.052292823791504,8.3110933303833
denoised,8.0,detection_template,fp_matched_cluster,86,10,8.542939186096191,8.022003173828125,8.648178100585938,9.027451515197754
denoised,8.0,detection_template,fp_matched_cluster,87,9,8.287301063537598,8.165873527526855,8.255486488342285,8.50161075592041
denoised,8.0,detection_template,fp_matched_cluster,88,5,8.185166358947754,8.053078651428223,8.098638534545898,8.35703182220459
denoised,8.0,detection_template,fp_matched_cluster,89,4,8.583215713500977,8.05618667602539,8.211053848266602,9.407976150512695
denoised,8.0,detection_template,fp_matched_cluster,90,2,8.521368026733398,8.421399116516113,8.521368026733398,8.621337890625
denoised,8.0,detection_template,fp_matched_cluster,91,6,8.293089866638184,8.022790908813477,8.053247451782227,8.803232192993164
denoised,8.0,detection_template,fp_matched_cluster,92,8,8.663151741027832,8.128241539001465,8.6544189453125,9.249755859375
denoised,8.0,detection_template,fp_matched_cluster,93,3,8.15910816192627,8.069125175476074,8.188804626464844,8.237213134765625
denoised,8.0,detection_template,fp_matched_cluster,94,3,8.420319557189941,8.138273239135742,8.276575088500977,8.759864807128906
denoised,8.0,detection_template,fp_matched_cluster,95,5,8.54814338684082,8.027149200439453,8.225643157958984,9.418728828430176
denoised,8.0,detection_template,fp_matched_cluster,96,3,8.489602088928223,8.171844482421875,8.565452575683594,8.777019500732422
denoised,8.0,detection_template,fp_matched_cluster,97,6,9.7261323928833,8.077690124511719,8.348459243774414,12.75224781036377
