unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,21.489755630493164,5.055793762207031,12.53050980636828,12.816741928529781,12.823090418587226,1.0,1.0,1.0,0.2862321221615023,0.2925806122189467,0.0
94,100,29,12,3.4893321990966797,3.701375722885132,0.21204352378845215,2.1674297179864177,2.0422427568817825,2.0742037390590404,0.9552500247955322,0.9452999830245972,0.9480999708175659,-0.12518696110463523,-0.09322597892737727,-0.009950041770935059
337,100,274,4,4.1204514503479,4.2550859451293945,0.13463449478149414,3.1508394835087925,0.19536297000509426,0.6514233399017457,0.986299991607666,0.9745500087738037,0.9729999899864197,-2.955476513503698,-2.499416143607047,-0.011749982833862305
1143,100,134,7,6.047300815582275,6.778100967407227,0.7308001518249512,5.323439750626826,5.154733004127887,5.167341812660741,0.9993500113487244,0.99795001745224,0.998199999332428,-0.16870674649893935,-0.15609793796608518,-0.001399993896484375
720,100,172,6,3.3256125450134277,3.2779316902160645,-0.04768085479736328,2.1755699332273646,2.0213862846887327,2.06408180222016,0.9448500275611877,0.931850016117096,0.9352499842643738,-0.15418364853863187,-0.11148813100720467,-0.013000011444091797
664,100,221,3,3.72355318069458,4.273460388183594,0.5499072074890137,1.0400025856645227,0.9414584854399412,0.9752151444342863,0.7771499752998352,0.7541999816894531,0.7623000144958496,-0.0985441002245816,-0.0647874412302365,-0.02294999361038208
1300,100,134,5,4.578506946563721,5.208507061004639,0.630000114440918,4.074252488212588,3.852216446808035,3.8748551764782637,0.9939500093460083,0.9915000200271606,0.9928500056266785,-0.22203604140455324,-0.1993973117343244,-0.0024499893188476562
1122,100,158,2,5.306804656982422,6.0363569259643555,0.7295522689819336,3.796643915047218,3.5858598449360453,3.5938892767014763,0.9973499774932861,0.9958999752998352,0.9961000084877014,-0.21078407011117273,-0.2027546383457417,-0.0014500021934509277
793,100,102,5,7.0905632972717285,9.995895385742188,2.905332088470459,8.566411202380156,8.522655451295126,8.623900786417014,1.0,1.0,1.0,-0.043755751085029715,0.05748958403685833,0.0
1129,100,122,7,3.9321558475494385,4.170231342315674,0.23807549476623535,2.144590069262506,1.9138313051715232,1.9834107531892229,0.9578499794006348,0.9369500279426575,0.9442999958992004,-0.23075876409098273,-0.16117931607328306,-0.020899951457977295
