domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,1,18,28.439048767089844,22.939132690429688,27.51120948791504,35.21320343017578
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,2,18,26.965049743652344,20.720739364624023,24.41983413696289,29.874549865722656
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,3,22,22.420764923095703,18.85950088500977,21.91985321044922,27.405824661254883
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,4,14,21.13398551940918,18.364830017089844,19.996227264404297,24.576004028320312
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,5,9,19.426612854003903,17.022537231445312,18.057077407836918,22.17719268798828
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,6,11,22.329116821289062,15.81548023223877,20.73637962341309,31.456439971923828
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,7,5,16.49072265625,15.46667194366455,16.80966567993164,17.33441162109375
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,8,7,16.20737075805664,14.649516105651855,15.70982837677002,18.10760498046875
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,9,4,15.342155456542969,14.72764778137207,15.350774765014648,15.9497652053833
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,10,5,15.598810195922852,14.213981628417969,14.931039810180664,17.30706024169922
raw_native_fdr,8.0,duplicate_removal,removed_by_dedup,11,3,15.841552734375,14.47240161895752,14.998473167419434,17.547937393188477
denoised_native_fdr,8.0,detection_template,unmatched_cluster,0,189973,45.74534225463867,34.60884475708008,44.64782333374024,57.54680252075195
denoised_native_fdr,8.0,detection_template,unmatched_cluster,1,214162,35.83753204345703,28.81867218017578,34.789207458496094,44.40152359008789
denoised_native_fdr,8.0,detection_template,unmatched_cluster,2,169320,32.036895751953125,26.46421432495117,31.33149719238281,38.27988052368164
denoised_native_fdr,8.0,detection_template,unmatched_cluster,3,124028,29.806962966918945,25.190353393554688,29.17086410522461,35.20451736450195
