unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,21.586721420288086,5.152759552001953,12.53050980636828,12.523554734497887,12.516967141655504,1.0,1.0,1.0,-0.0069550718703919046,-0.013542664712774766,0.0
94,100,29,12,3.4893321990966797,3.7350940704345703,0.24576187133789062,2.1674297179864177,2.025116308205497,2.059339589994635,0.9552500247955322,0.9447500109672546,0.9472500085830688,-0.14231340978092089,-0.10809012799178275,-0.010500013828277588
337,100,274,4,4.1204514503479,4.28653621673584,0.16608476638793945,3.1508394835087925,2.9273379300090925,2.963028296169652,0.986299991607666,0.9822499752044678,0.9829999804496765,-0.22350155349970002,-0.1878111873391406,-0.004050016403198242
1143,100,134,7,6.047300815582275,6.748117446899414,0.7008166313171387,5.323439750626826,5.106479084783603,5.125216384487357,0.9993500113487244,0.9980000257492065,0.9983500242233276,-0.2169606658432235,-0.19822336613946945,-0.0013499855995178223
720,100,172,6,3.3256125450134277,3.2703824043273926,-0.055230140686035156,2.1755699332273646,1.9972657039025954,2.04535014518282,0.9448500275611877,0.9293000102043152,0.9335500001907349,-0.1783042293247692,-0.1302197880445446,-0.015550017356872559
664,100,221,3,3.72355318069458,4.313647270202637,0.5900940895080566,1.0400025856645227,0.9426432478603801,0.9793399786121125,0.7771499752998352,0.7541000247001648,0.7635499835014343,-0.09735933780414263,-0.06066260705241022,-0.02304995059967041
1300,100,134,5,4.578506946563721,5.162374973297119,0.5838680267333984,4.074252488212588,3.8144210406982295,3.832636671733739,0.9939500093460083,0.9915000200271606,0.9926999807357788,-0.2598314475143586,-0.24161581647884933,-0.0024499893188476562
1122,100,158,2,5.306804656982422,6.072851181030273,0.7660465240478516,3.796643915047218,3.5864428872024674,3.5909249871392057,0.9973499774932861,0.9959999918937683,0.9962499737739563,-0.2102010278447506,-0.20571892790801227,-0.0013499855995178223
793,100,102,5,7.0905632972717285,9.859042167663574,2.7684788703918457,8.566411202380156,8.379278219004332,8.466387558768627,1.0,1.0,1.0,-0.18713298337582351,-0.10002364361152871,0.0
1129,100,122,7,3.9321558475494385,4.15944242477417,0.22728657722473145,2.144590069262506,1.8838854694325649,1.964911380877827,0.9578499794006348,0.9356499910354614,0.944100022315979,-0.2607045998299411,-0.17967868838467904,-0.02219998836517334
