unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9974696040153503,0.9999433755874634,0.996753113221593,0.999976882802649,0.932578444480896,1.2,0,0.9988227549456575,0.9848729372024536,0.9856658577919006
94,200,29,9,23.959999084472656,0.9985055923461914,0.9996940493583679,0.9954486469690655,0.995244986240747,0.9601485729217529,1.0,0,1.0037043183552317,0.9619246125221252,0.9677472114562988
337,200,274,4,34.19499969482422,0.9964653849601746,0.9992917776107788,0.9934337362570532,0.9990027243900734,0.9436033964157104,0.8888888888888888,0,1.0047980518419122,0.9158539175987244,0.9365898966789246
1143,200,134,7,35.27000045776367,0.9977722764015198,0.9999002814292908,0.99622951382783,0.9985559321156776,0.9577312469482422,1.0,0,0.9985843278734589,0.9471122026443481,0.9538378119468689
720,200,172,6,25.85999870300293,0.9967776536941528,0.9993306398391724,0.9945154225952166,0.9963438158392627,0.8880894184112549,1.0,0,1.011254884406498,0.9538417458534241,0.967560887336731
664,200,221,1,19.31999969482422,0.9713161587715149,1.0,0.9725634408376729,,0.8816237449645996,0.875,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9967126846313477,0.9998421669006348,0.9956109005714439,0.9989913274367821,0.9510161280632019,1.0,0,0.9930119287097277,0.9359017610549927,0.9472139477729797
1122,200,158,2,31.939998626708984,0.9956854581832886,0.9999086856842041,0.9937412127906436,1.0,0.9388798475265503,1.0,0,1.0022925127324125,0.9716477394104004,0.982604444026947
793,200,102,5,31.90999984741211,0.9970986843109131,0.999862551689148,0.9952824632958294,0.9980112922085632,0.9192118644714355,1.0,0,1.001763724503306,0.9551831483840942,0.9646806716918945
1129,200,122,6,22.7450008392334,0.9962364435195923,0.9989548325538635,0.9883761395213136,0.9476485295999346,0.8270995020866394,1.0,0,0.9893165052383119,0.9091116786003113,0.931877613067627
