unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,15.083975791931152,-1.3499860763549805,12.53050980636828,10.690673728884033,11.116748854897612,1.0,1.0,1.0,-1.8398360774842466,-1.4137609514706675,0.0
94,100,29,12,3.4893321990966797,3.496245861053467,0.006913661956787109,2.1674297179864177,2.035838521183756,1.9720016797734563,0.9552500247955322,0.9401000142097473,0.9340999722480774,-0.13159119680266151,-0.1954280382129614,-0.015150010585784912
337,100,274,4,4.1204514503479,4.211972713470459,0.0915212631225586,3.1508394835087925,2.6892451165026947,2.729460244207363,0.986299991607666,0.9718499779701233,0.9746999740600586,-0.4615943670060978,-0.4213792393014293,-0.014450013637542725
1143,100,134,7,6.047300815582275,7.025315284729004,0.9780144691467285,5.323439750626826,4.817254999264598,4.859728318406904,0.9993500113487244,0.9969000220298767,0.9974499940872192,-0.5061847513622277,-0.46371143221992206,-0.0024499893188476562
720,100,172,6,3.3256125450134277,2.727313995361328,-0.5982985496520996,2.1755699332273646,1.7893871448630165,1.872508455650285,0.9448500275611877,0.9067000150680542,0.9162999987602234,-0.38618278836434805,-0.3030614775770797,-0.038150012493133545
664,100,221,3,3.72355318069458,3.2100906372070312,-0.5134625434875488,1.0400025856645227,0.748041067022474,0.7721067742219075,0.7771499752998352,0.7020000219345093,0.7091000080108643,-0.2919615186420488,-0.2678958114426152,-0.07514995336532593
1300,100,134,5,4.578506946563721,5.482886791229248,0.9043798446655273,4.074252488212588,3.689535701798358,3.708081154394903,0.9939500093460083,0.9884499907493591,0.989549994468689,-0.38471678641423024,-0.3661713338176851,-0.00550001859664917
1122,100,158,2,5.306804656982422,5.7961249351501465,0.4893202781677246,3.796643915047218,3.2777696898866364,3.2208478524886575,0.9973499774932861,0.9902999997138977,0.9900500178337097,-0.5188742251605816,-0.5757960625585605,-0.007049977779388428
793,100,102,5,7.0905632972717285,9.372745513916016,2.282182216644287,8.566411202380156,7.422596326498893,7.534032369006407,1.0,1.0,1.0,-1.1438148758812625,-1.0323788333737491,0.0
1129,100,122,7,3.9321558475494385,4.297735214233398,0.36557936668395996,2.144590069262506,2.007517217244403,2.0294960997182256,0.9578499794006348,0.9389500021934509,0.9409999847412109,-0.13707285201810304,-0.1150939695442803,-0.018899977207183838
