model_label,domain,channels,median_std_uV,median_abs_skewness,median_excess_kurtosis,median_normal_quantile_rmse,median_fraction_abs_gt_3,median_fraction_abs_gt_5,jarque_bera_fdr_reject_fraction,median_mean_abs_autocorrelation,median_max_abs_autocorrelation,ljung_box_fdr_reject_fraction,median_spectral_flatness,median_variance_ratio_to_raw,median_abs_spatial_correlation,median_abs_near_correlation,median_abs_far_correlation,median_abs_prediction_residual_correlation
ib_w96_om0_scale,raw,384,13.132167183639964,0.13538793139793676,0.5882059444612788,0.08548696349725116,0.005476888020833333,0.000146484375,0.9765625,0.11005474670611318,0.6073671313236858,1.0,0.7248536228534828,1.0,0.033917832742255176,0.3742678070673354,0.03134947436980255,0.006887101074535836
ib_w96_om0_scale,prediction,384,10.420626566235658,0.22092010386008015,1.2369489402892433,0.10558430274402736,0.007242838541666667,0.00035807291666666664,0.9947916666666666,0.17260655955799187,0.74854431304972,1.0,0.4173503716949445,0.6358420848846436,0.049293669255118036,0.5455226267622898,0.045314530939854346,0.006887101074535836
ib_w96_om0_scale,residual,384,7.569138079648873,0.02146442881417978,0.06818987071158222,0.010697572968798157,0.003125,0.0,0.8151041666666666,0.023888191039043244,0.3780957654587011,1.0,0.7719030322160241,0.36009442806243896,0.006028008189890525,0.05818157140648538,0.005774617587903461,0.006887101074535836
