unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,25.36366844177246,8.929706573486328,12.53050980636828,13.376744382789067,13.3968986703038,1.0,1.0,1.0,0.8462345764207875,0.8663888639355211,0.0
94,100,29,12,3.4893321990966797,3.4430768489837646,-0.04625535011291504,2.1674297179864177,1.9051008740906747,1.9584829815294889,0.9552500247955322,0.9325000047683716,0.9379500150680542,-0.26232884389574296,-0.20894673645692885,-0.022750020027160645
337,100,274,4,4.1204514503479,4.198349952697754,0.07789850234985352,3.1508394835087925,2.7606312722995656,2.7858295829287054,0.986299991607666,0.9761000275611877,0.9781500101089478,-0.3902082112092269,-0.3650099005800871,-0.010199964046478271
1143,100,134,7,6.047300815582275,7.134434223175049,1.0871334075927734,5.323439750626826,4.929717016131711,4.926153123808452,0.9993500113487244,0.9962999820709229,0.9968000054359436,-0.39372273449511486,-0.39728662681837434,-0.0030500292778015137
720,100,172,6,3.3256125450134277,2.967758893966675,-0.35785365104675293,2.1755699332273646,1.7831241911916027,1.8633898914299396,0.9448500275611877,0.9067000150680542,0.9148499965667725,-0.3924457420357619,-0.312180041797425,-0.038150012493133545
664,100,221,3,3.72355318069458,4.484915256500244,0.7613620758056641,1.040002597031785,0.8478100275671665,0.8826746449882452,0.7771499752998352,0.7311499714851379,0.7407500147819519,-0.1921925694646185,-0.15732795204353978,-0.046000003814697266
1300,100,134,5,4.578506946563721,5.426933288574219,0.848426342010498,4.074252488212588,3.587622728877951,3.608753201485361,0.9939500093460083,0.9876000285148621,0.989549994468689,-0.48662975933463715,-0.4654992867272272,-0.00634998083114624
1122,100,158,2,5.306804656982422,6.284049034118652,0.9772443771362305,3.7966439129148744,3.323991030368714,3.207855403757588,0.9973499774932861,0.991100013256073,0.9904000163078308,-0.4726528825461602,-0.5887885091572862,-0.006249964237213135
793,100,102,5,7.0905632972717285,12.54275894165039,5.452195644378662,8.566411202380156,8.565888021727545,8.603752908434354,1.0,1.0,1.0,-0.0005231806526104776,0.03734170605419784,0.0
1129,100,122,7,3.9321558475494385,3.927074670791626,-0.0050811767578125,2.144590069262506,1.6359623953520985,1.766911286554328,0.9578499794006348,0.9047499895095825,0.9222999811172485,-0.5086276739104074,-0.377678782708178,-0.053099989891052246
