unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.999650776386261,0.999995768070221,0.9994204533490094,0.9995798798533311,0.9881834387779236,1.0,0,1.000430855581056,0.9848729372024536,0.9847361445426941
94,200,29,9,23.959999084472656,0.9987195730209351,0.9999123215675354,0.9957235431619526,0.996938626167753,0.9744625687599182,1.0,0,1.002186176876211,0.9619246125221252,0.9692203998565674
337,200,274,4,34.19499969482422,0.9983357191085815,0.9996439218521118,0.9968252505867919,0.9984811947511357,0.9611893892288208,0.8888888888888888,0,1.0054532519359207,0.9158539175987244,0.9341697096824646
1143,200,134,7,35.27000045776367,0.9988458752632141,0.9999699592590332,0.9983371344353896,0.9981869061110866,0.9606476426124573,1.0,0,0.9997581424004848,0.9471122026443481,0.9543135762214661
720,200,172,6,25.85999870300293,0.9977148771286011,0.9998104572296143,0.9953696192875764,0.9904269888589637,0.9011427164077759,1.0,0,1.0045863339311096,0.9538417458534241,0.9635782837867737
664,200,221,1,19.31999969482422,0.9832770228385925,1.0,0.985068594286909,,0.9067695736885071,0.875,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9980605840682983,0.9998964071273804,0.9973198163671194,0.9996916892873298,0.9474923610687256,1.0,0,0.9966047159316788,0.9359017610549927,0.9439513683319092
1122,200,158,2,31.939998626708984,0.9968942403793335,0.9999996423721313,0.9959587329282418,1.0,0.9376993179321289,1.0,0,0.9998036860155864,0.9716477394104004,0.9829750061035156
793,200,102,5,31.90999984741211,0.9989448189735413,0.9998667240142822,0.9978121739993855,0.9997888731797299,0.9699100255966187,1.0,0,1.0002129099925856,0.9551831483840942,0.9622989296913147
1129,200,122,6,22.7450008392334,0.9958369135856628,0.9992147088050842,0.9875612745387736,0.9587992480386507,0.8341115713119507,1.0,0,0.9924475247669449,0.9091116786003113,0.9302535653114319
