unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.999427318572998,0.9999999403953552,0.9991154985512413,0.9999934013409302,0.989602267742157,1.0,0,1.0008446952052545,0.9848729372024536,0.9848519563674927
94,200,29,9,23.959999084472656,0.9986854195594788,0.9999009966850281,0.9955015287892195,0.996569364329813,0.9681313633918762,1.0,0,1.0024065523467545,0.9619246125221252,0.9698925614356995
337,200,274,4,34.19499969482422,0.9979017972946167,0.999347984790802,0.9960537433221689,0.9984135987137425,0.945751965045929,0.8888888888888888,0,1.007501774392739,0.9158539175987244,0.9355427622795105
1143,200,134,7,35.27000045776367,0.9985159039497375,0.9997840523719788,0.9984447150626655,0.997089544488963,0.9604611396789551,1.0,0,1.0008644722391236,0.9471122026443481,0.9535052180290222
720,200,172,6,25.85999870300293,0.9972841143608093,0.9998319149017334,0.9949978285482226,0.9930261499581496,0.8947513699531555,1.0,0,1.0064565027675643,0.9538417458534241,0.9640222191810608
664,200,221,1,19.31999969482422,0.9822570085525513,1.0,0.9840070816074823,,0.8995338678359985,0.875,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9980233311653137,0.9998661279678345,0.9975350218205925,0.9997469949334523,0.95433109998703,1.0,0,0.9943470411144253,0.9359017610549927,0.9448758363723755
1122,200,158,2,31.939998626708984,0.9956550002098083,0.9999527931213379,0.9943787604673613,0.9999999999999998,0.924782395362854,1.0,0,1.0017508430058721,0.9716477394104004,0.9838469624519348
793,200,102,5,31.90999984741211,0.9986356496810913,0.9997900128364563,0.9971501086033777,0.9990914408818737,0.963244616985321,1.0,0,0.9980608495891524,0.9551831483840942,0.9651856422424316
1129,200,122,6,22.7450008392334,0.9958899617195129,0.9990460872650146,0.9876915106773299,0.9517989284050566,0.8306522369384766,1.0,0,0.991828923903548,0.9091116786003113,0.9291123151779175
