unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.998598039150238,0.9999551773071289,0.9979880328627062,0.998505419918478,0.9996485710144043,1.0,0,1.002393117947211,0.9848729372024536,0.9848917126655579
94,200,29,9,23.959999084472656,0.9951816201210022,0.9989249110221863,0.9823481088928473,0.9621356345092336,0.8096577525138855,1.0,0,1.0240725970997464,0.9619246125221252,0.972610592842102
337,200,274,4,34.19499969482422,0.9857637882232666,0.997672438621521,0.9776762971462206,0.9931784930245479,0.9196141362190247,0.8888888888888888,0,1.013366974900724,0.9158539175987244,0.9361969232559204
1143,200,134,7,35.27000045776367,0.9958160519599915,0.9997462630271912,0.994643515871177,0.9967471661636877,0.927527904510498,1.0,0,1.001755488957229,0.9471122026443481,0.953414797782898
720,200,172,6,25.85999870300293,0.992498517036438,0.9979979395866394,0.9683559101719144,0.970674057577614,0.786584198474884,1.0,0,1.0195924304698967,0.9538417458534241,0.9665346741676331
664,200,221,1,19.31999969482422,0.8844730257987976,1.0,0.8902962637297834,,0.7724846005439758,1.0,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9897155165672302,0.9991817474365234,0.9881405820047904,0.9878535601555406,0.8674575090408325,1.1428571428571428,0,0.994388220152273,0.9359017610549927,0.9490060210227966
1122,200,158,2,31.939998626708984,0.9807637929916382,0.9999690055847168,0.9745888762020009,0.9999999999999999,0.8621380925178528,1.0,0,0.9998757449383018,0.9716477394104004,0.9812542796134949
793,200,102,5,31.90999984741211,0.9977165460586548,0.9982202649116516,0.9952499123968054,0.9864237216591291,1.014125943183899,1.0,0,0.9837740387159399,0.9551831483840942,0.9603402018547058
1129,200,122,6,22.7450008392334,0.9818049669265747,0.9949882626533508,0.9437196611950884,0.7893290185665008,0.6692050099372864,1.0,0,0.9666195930299107,0.9091116786003113,0.9345167279243469
