unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9987537264823914,0.9999872446060181,0.9989942951065905,0.9978304073139567,0.9973652958869934,1.2,0,0.9998357632382816,0.9848729372024536,0.9853842258453369
94,200,29,9,23.959999084472656,0.9983915090560913,0.9999209642410278,0.9955385822473669,0.9981905738874616,0.9733006358146667,1.0,0,1.0020776859558445,0.9619246125221252,0.9691513180732727
337,200,274,4,34.19499969482422,0.997635543346405,0.9991861581802368,0.9955143542065519,0.9995116975299297,0.9560871124267578,0.8888888888888888,0,1.0082278520883052,0.9158539175987244,0.9367721080780029
1143,200,134,7,35.27000045776367,0.9983782172203064,0.9999726414680481,0.9983866421419312,0.9982561460266305,0.9723551869392395,1.0,0,0.9996944662507851,0.9471122026443481,0.955324113368988
720,200,172,6,25.85999870300293,0.9975731372833252,0.9997633695602417,0.9952016139188504,0.9928898414126738,0.9008187055587769,1.0,0,1.0068528581278742,0.9538417458534241,0.9650369882583618
664,200,221,1,19.31999969482422,0.9839735627174377,1.0,0.9854079470612549,,0.9094603657722473,0.875,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9979285001754761,0.9999146461486816,0.9973175560363566,0.9996177076672624,0.9582988023757935,1.0,0,0.9980671215444814,0.9359017610549927,0.945660412311554
1122,200,158,2,31.939998626708984,0.9945871233940125,0.9999517202377319,0.9938424879425682,0.9999999999999998,0.9364286661148071,1.0,0,1.0009350013998042,0.9716477394104004,0.9831345677375793
793,200,102,5,31.90999984741211,0.9980480670928955,0.9997427463531494,0.997058535851608,0.9985943913713412,0.974906325340271,1.0,0,0.9994772509851003,0.9551831483840942,0.9631409049034119
1129,200,122,6,22.7450008392334,0.9938296675682068,0.9992531538009644,0.9857342868677144,0.9604637695870167,0.847252607345581,1.0,0,0.9912449137298266,0.9091116786003113,0.931800127029419
