unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9994531869888306,0.9999962449073792,0.9991307342129909,0.9998417498571934,0.9879926443099976,1.0,0,0.9999159405150885,0.9848729372024536,0.9849904179573059
94,200,29,9,23.959999084472656,0.9987176060676575,0.9999077320098877,0.9957822472101799,0.9972905332852966,0.9751090407371521,1.0,0,1.0018018783098546,0.9619246125221252,0.9695138335227966
337,200,274,4,34.19499969482422,0.997839629650116,0.999379575252533,0.9959340627281191,0.9980285005090644,0.9504864811897278,0.8888888888888888,0,1.0086485775355354,0.9158539175987244,0.936632513999939
1143,200,134,7,35.27000045776367,0.9984658360481262,0.9998878836631775,0.9982871039107097,0.9978222171440588,0.9581461548805237,1.0,0,1.0014765678821915,0.9471122026443481,0.9532856345176697
720,200,172,6,25.85999870300293,0.9972403645515442,0.9997236132621765,0.9949295582887843,0.9946039423318178,0.8931242823600769,1.0,0,1.0091507093390815,0.9538417458534241,0.9645155668258667
664,200,221,1,19.31999969482422,0.9822001457214355,1.0,0.9842028601082561,,0.8855922222137451,0.875,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9979321360588074,0.999841570854187,0.9972572385546646,0.9997770575450464,0.9554628133773804,1.0,0,0.9953050644865478,0.9359017610549927,0.9457562565803528
1122,200,158,2,31.939998626708984,0.9955872297286987,0.9999980926513672,0.9943209304402695,1.0,0.9257658123970032,1.0,0,1.0006797711599957,0.9716477394104004,0.9829034209251404
793,200,102,5,31.90999984741211,0.9985893964767456,0.9998456835746765,0.9971017357044575,0.9997853573642614,0.9706794619560242,1.0,0,1.0011894128955368,0.9551831483840942,0.9659638404846191
1129,200,122,6,22.7450008392334,0.9958903789520264,0.9990947842597961,0.9873749260900512,0.9510816152192932,0.8370778560638428,1.0,0,0.990906008396413,0.9091116786003113,0.9295703172683716
