unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9990150332450867,0.9998248219490051,0.9984730426851854,0.9894675933946918,1.0108306407928467,1.0,0,1.0015960544110838,0.9848729372024536,0.9846963286399841
94,200,29,9,23.959999084472656,0.9953821301460266,0.9989762306213379,0.9841286370330701,0.9664911532253161,0.822682797908783,1.0,0,1.0213146519405376,0.9619246125221252,0.9710123538970947
337,200,274,4,34.19499969482422,0.984483540058136,0.998323380947113,0.981005295620836,0.9946404755185617,0.9293246865272522,0.8888888888888888,0,1.0092877737651138,0.9158539175987244,0.9302727580070496
1143,200,134,7,35.27000045776367,0.9975548386573792,0.9998749494552612,0.9953565838102053,0.9963110689562268,0.9207320809364319,1.0,0,1.001873433836866,0.9471122026443481,0.9554691314697266
720,200,172,6,25.85999870300293,0.9933503866195679,0.9991685152053833,0.9752550931094287,0.9621464367053449,0.8149505853652954,1.0,0,1.0105635519797593,0.9538417458534241,0.9664501547813416
664,200,221,1,19.31999969482422,0.9030742049217224,1.0,0.9112657920013985,,0.796438455581665,1.0,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9907965064048767,0.9990887641906738,0.9891684602374287,0.9811449657601568,0.8772160410881042,1.1428571428571428,0,0.9942427078211336,0.9359017610549927,0.9527534246444702
1122,200,158,2,31.939998626708984,0.9865646958351135,0.9999988079071045,0.983018962943326,1.0,0.8844670057296753,1.0,0,0.9967631046042656,0.9716477394104004,0.9833064079284668
793,200,102,5,31.90999984741211,0.9982006549835205,0.9981392025947571,0.996264487406804,0.9849543991693569,1.015026330947876,1.0,0,0.9836826864349925,0.9551831483840942,0.9607481956481934
1129,200,122,6,22.7450008392334,0.9840213060379028,0.9970593452453613,0.9542783085088106,0.8770328625507594,0.7393926978111267,1.0,0,0.9677537601649031,0.9091116786003113,0.9365442991256714
