unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,21.394580841064453,4.96061897277832,12.53050980636828,12.797781792100357,12.806685367600837,1.0,1.0,1.0,0.2672719857320782,0.2761755612325576,0.0
94,100,29,12,3.4893321990966797,3.7251076698303223,0.23577547073364258,2.1674297179864177,2.0205530222339583,2.054809761208911,0.9552500247955322,0.9441999793052673,0.9470499753952026,-0.14687669575245943,-0.11261995677750658,-0.011050045490264893
337,100,274,4,4.1204514503479,4.300507068634033,0.1800556182861328,3.1508394835087925,2.9634552308652258,2.9962482935614596,0.986299991607666,0.9830499887466431,0.9834499955177307,-0.18738425264356673,-0.1545911899473329,-0.0032500028610229492
1143,100,134,7,6.047300815582275,6.771797180175781,0.7244963645935059,5.323439750626826,5.136852255321369,5.1451874039652905,0.9993500113487244,0.9980000257492065,0.9983500242233276,-0.18658749530545737,-0.17825234666153555,-0.0013499855995178223
720,100,172,6,3.3256125450134277,3.3067305088043213,-0.018882036209106445,2.1755699332273646,2.001450978782393,2.054415540845652,0.9448500275611877,0.9296000003814697,0.934249997138977,-0.1741189544449715,-0.12115439238171266,-0.015250027179718018
664,100,221,3,3.72355318069458,4.364609241485596,0.6410560607910156,1.0400025856645227,0.9507171616842178,0.9818849529968546,0.7771499752998352,0.7560999989509583,0.7645000219345093,-0.08928542398030492,-0.05811763266766812,-0.021049976348876953
1300,100,134,5,4.578506946563721,5.194884300231934,0.6163773536682129,4.074252488212588,3.8419801288553184,3.86071463938966,0.9939500093460083,0.9919000267982483,0.9926999807357788,-0.23227235935726975,-0.21353784882292803,-0.0020499825477600098
1122,100,158,2,5.306804656982422,6.0370774269104,0.7302727699279785,3.796643915047218,3.572686852299253,3.584137504875877,0.9973499774932861,0.9959499835968018,0.996150016784668,-0.223957062747965,-0.2125064101713412,-0.001399993896484375
793,100,102,5,7.0905632972717285,9.883647918701172,2.7930846214294434,8.566411202380156,8.43772758931788,8.515085666201639,1.0,1.0,1.0,-0.12868361306227527,-0.051325536178516984,0.0
1129,100,122,7,3.9321558475494385,4.193013668060303,0.26085782051086426,2.144590069262506,1.8761681321504007,1.9655957608781005,0.9578499794006348,0.9343500137329102,0.9434999823570251,-0.26842193711210527,-0.17899430838440544,-0.02349996566772461
