unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9985252022743225,0.9999365210533142,0.9982585554581034,0.9967495379294522,0.9953049421310425,1.2,0,1.001204617022657,0.9848729372024536,0.9849100708961487
94,200,29,9,23.959999084472656,0.995215892791748,0.9987697601318359,0.9831905504762453,0.9614735931884555,0.818824827671051,1.0,0,1.0230912485756178,0.9619246125221252,0.9727277159690857
337,200,274,4,34.19499969482422,0.9848089814186096,0.9974645376205444,0.9778157689418886,0.9937951849909279,0.9156659245491028,0.8888888888888888,0,1.0146234321296237,0.9158539175987244,0.9367473125457764
1143,200,134,7,35.27000045776367,0.9961593151092529,0.9997549653053284,0.9950073611781047,0.9967711839140735,0.9151697754859924,1.0,0,1.002236140054188,0.9471122026443481,0.9542649388313293
720,200,172,6,25.85999870300293,0.9924005270004272,0.9981934428215027,0.9689190675792662,0.9683844917035441,0.7715684175491333,1.0,0,1.0183036573315647,0.9538417458534241,0.965298056602478
664,200,221,1,19.31999969482422,0.8809346556663513,1.0,0.8849932578303161,,0.7643066644668579,1.0,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9897946119308472,0.9991835951805115,0.9868179249088986,0.9854052205661382,0.8679152727127075,1.1428571428571428,0,0.9957250796122947,0.9359017610549927,0.9526116847991943
1122,200,158,2,31.939998626708984,0.9762750267982483,0.9999476671218872,0.9693975045424048,0.9999999999999999,0.8521713018417358,1.0,0,0.9997405318518806,0.9716477394104004,0.9818837642669678
793,200,102,5,31.90999984741211,0.9978116750717163,0.9983863234519958,0.994777244439175,0.9870387611219924,0.9816774725914001,1.0,0,0.991146214575418,0.9551831483840942,0.9594613313674927
1129,200,122,6,22.7450008392334,0.9825420379638672,0.9959044456481934,0.9452909428369687,0.8130441466424424,0.6818720102310181,1.0,0,0.9710329102350901,0.9091116786003113,0.9351538419723511
