unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,21.338396072387695,4.9044342041015625,12.53050980636828,12.609249136283443,12.64573531679795,1.0,1.0,1.0,0.07873932991516419,0.11522551042967066,0.0
94,100,29,12,3.4893321990966797,3.750685214996338,0.2613530158996582,2.1674297179864177,2.0294588441563497,2.060902370876473,0.9552500247955322,0.9452000260353088,0.9474499821662903,-0.137970873830068,-0.1065273471099446,-0.010049998760223389
337,100,274,4,4.1204514503479,4.238466262817383,0.11801481246948242,3.1508394835087925,2.9115660040503273,2.9510950456500957,0.986299991607666,0.9815499782562256,0.9830999970436096,-0.23927347945846522,-0.19974443785869678,-0.00475001335144043
1143,100,134,7,6.047300815582275,6.782742977142334,0.7354421615600586,5.323439750626826,5.1077465308846435,5.1258630902240805,0.9993500113487244,0.9979000091552734,0.9981499910354614,-0.21569321974218258,-0.19757666040274557,-0.0014500021934509277
720,100,172,6,3.3256125450134277,3.2875900268554688,-0.038022518157958984,2.1755699332273646,1.996241974241373,2.047536160743063,0.9448500275611877,0.9294000267982483,0.933650016784668,-0.17932795898599152,-0.1280337724843017,-0.015450000762939453
664,100,221,3,3.72355318069458,4.270365238189697,0.5468120574951172,1.0400025856645227,0.9299120396532178,0.967555572984432,0.7771499752998352,0.751550018787384,0.7607499957084656,-0.11009054601130497,-0.0724470126800908,-0.025599956512451172
1300,100,134,5,4.578506946563721,5.190372467041016,0.6118655204772949,4.074252488212588,3.8160261866501743,3.8372632200743593,0.9939500093460083,0.9916999936103821,0.9928500056266785,-0.2582263015624138,-0.23698926813822885,-0.0022500157356262207
1122,100,158,2,5.306804656982422,6.009603023529053,0.7027983665466309,3.796643915047218,3.556211605082302,3.5665583651298807,0.9973499774932861,0.9957000017166138,0.9958500266075134,-0.24043230996491616,-0.23008554991733732,-0.0016499757766723633
793,100,102,5,7.0905632972717285,9.892107963562012,2.801544666290283,8.566411202380156,8.306613323055126,8.417379563025326,1.0,1.0,1.0,-0.2597978793250295,-0.14903163935482944,0.0
1129,100,122,7,3.9321558475494385,4.139560699462891,0.20740485191345215,2.144590069262506,1.8842760363289797,1.965631168879337,0.9578499794006348,0.9351999759674072,0.9432500004768372,-0.2603140329335263,-0.17895890038316886,-0.02265000343322754
