unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,21.493831634521484,5.059869766235352,12.53050980636828,12.85026894629062,12.852820372885548,1.0,1.0,1.0,0.3197591399223416,0.3223105665172685,0.0
94,100,29,12,3.4893321990966797,3.7142083644866943,0.22487616539001465,2.1674297179864177,2.0284170486135498,2.063140032708853,0.9552500247955322,0.9447500109672546,0.9476000070571899,-0.13901266937286794,-0.10428968527756455,-0.010500013828277588
337,100,274,4,4.1204514503479,4.272658348083496,0.1522068977355957,3.1508394835087925,2.9509381667838213,2.9855769837203234,0.986299991607666,0.9826499819755554,0.9835500121116638,-0.19990131672497125,-0.16526249978846907,-0.0036500096321105957
1143,100,134,7,6.047300815582275,6.804110527038574,0.7568097114562988,5.323439750626826,5.128119882636026,5.134366473596576,0.9993500113487244,0.9981499910354614,0.998449981212616,-0.1953198679907997,-0.1890732770302499,-0.0012000203132629395
720,100,172,6,3.3256125450134277,3.272056818008423,-0.05355572700500488,2.1755699332273646,2.0014171688180156,2.053958392856195,0.9448500275611877,0.9294000267982483,0.9339500069618225,-0.17415276440934901,-0.12161154037116972,-0.015450000762939453
664,100,221,3,3.72355318069458,4.325224876403809,0.6016716957092285,1.0400025856645227,0.9460738139212003,0.9801363073616276,0.7771499752998352,0.7552000284194946,0.7638000249862671,-0.09392877174332248,-0.05986627830289515,-0.021949946880340576
1300,100,134,5,4.578506946563721,5.202207565307617,0.6237006187438965,4.074252488212588,3.8545637491812035,3.8735791705895677,0.9939500093460083,0.9918000102043152,0.9930499792098999,-0.21968873903138464,-0.20067331762302043,-0.0021499991416931152
1122,100,158,2,5.306804656982422,6.020188808441162,0.7133841514587402,3.796643915047218,3.59207458957028,3.595931840478032,0.9973499774932861,0.9959999918937683,0.9962999820709229,-0.20456932547693807,-0.20071207456918616,-0.0013499855995178223
793,100,102,5,7.0905632972717285,9.921847343444824,2.8312840461730957,8.566411202380156,8.496565074642401,8.563482811379286,1.0,1.0,1.0,-0.06984612773775467,-0.0029283910008697234,0.0
1129,100,122,7,3.9321558475494385,4.163060188293457,0.23090434074401855,2.144590069262506,1.8749603138806004,1.9612050665563188,0.9578499794006348,0.9337000250816345,0.9427499771118164,-0.2696297553819056,-0.18338500270618718,-0.024149954319000244
