unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9977051019668579,0.9999188184738159,0.9979133661188025,0.987451393415168,1.0009394884109497,1.2,0,0.9996222572481989,0.9848729372024536,0.9852627515792847
94,200,29,9,23.959999084472656,0.9527563452720642,0.9995819926261902,0.9353797349804951,0.984021753407875,0.7149839401245117,1.0,0,1.011638322811278,0.9619246125221252,0.9703146815299988
337,200,274,4,34.19499969482422,0.970081090927124,0.9970499277114868,0.9704583588190131,0.9804870388367015,0.8839621543884277,1.0,0,1.0177067653753995,0.9158539175987244,0.9236874580383301
1143,200,134,7,35.27000045776367,0.9822214841842651,0.9986798763275146,0.990297400540329,0.9863432436162185,0.8846085071563721,1.1666666666666667,0,1.0083513598401397,0.9471122026443481,0.95465487241745
720,200,172,6,25.85999870300293,0.9553825855255127,0.9996140599250793,0.9358734434251617,0.9808330665249336,0.6905222535133362,1.3333333333333333,0,1.007725876645725,0.9538417458534241,0.9651619791984558
664,200,221,1,19.31999969482422,0.871322751045227,1.0,0.8739140698465401,,0.7414654493331909,1.0,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9640875458717346,0.9989611506462097,0.9758134021624452,0.9696017136136028,0.8348730206489563,1.1428571428571428,0,1.0059888956162382,0.9359017610549927,0.9406755566596985
1122,200,158,2,31.939998626708984,0.9632202982902527,0.9998687505722046,0.9644673023020077,0.9999999999999998,0.8224678635597229,1.0,0,0.9880657981833526,0.9716477394104004,0.9825699925422668
793,200,102,5,31.90999984741211,0.994759202003479,0.998331606388092,0.994757550972149,0.9874986622929832,0.9963643550872803,1.0,0,0.9817084515641328,0.9551831483840942,0.9594433307647705
1129,200,122,6,22.7450008392334,0.9157310128211975,0.9990173578262329,0.8887002364526532,0.9369234286399402,0.5570276975631714,1.4,0,1.0106646323550021,0.9091116786003113,0.9236506223678589
