unit_id,n,peak_ch,n_ch,peakSNRamp,temporal_cos,spatial_cos,temporal_corr,spatial_corr,amp_ratio,fwhm_ratio,lag,spread_ratio,rank1_raw,rank1_deep
2143,200,114,3,83.04000091552734,0.9978307485580444,0.9997165203094482,0.9972386376471821,0.9856701343642069,1.0092803239822388,1.0,0,1.0025160113884126,0.9848729372024536,0.9865669012069702
94,200,29,9,23.959999084472656,0.9973500370979309,0.999269425868988,0.9870116214561322,0.9634759709248645,0.8571476340293884,1.0,0,1.011720225597529,0.9619246125221252,0.9725766181945801
337,200,274,4,34.19499969482422,0.9835982322692871,0.9963685274124146,0.97411433827942,0.9960117437257502,0.8956979513168335,1.0,0,1.0129217490285813,0.9158539175987244,0.9325694441795349
1143,200,134,7,35.27000045776367,0.9965935945510864,0.999424397945404,0.9942513713490327,0.9931709255080268,0.9228073954582214,1.0,0,1.002348802838754,0.9471122026443481,0.9529549479484558
720,200,172,6,25.85999870300293,0.9896270632743835,0.9979243874549866,0.9674245560905019,0.9690815149021758,0.7832217216491699,1.0,0,1.0207755855921095,0.9538417458534241,0.9682221412658691
664,200,221,1,19.31999969482422,0.9058946967124939,1.0,0.9154710515529977,,0.8047962188720703,1.125,0,0.0,1.0,1.0
1300,200,134,5,26.01500129699707,0.9902246594429016,0.9993700981140137,0.9873590905619016,0.9913081684165251,0.8684141039848328,1.1428571428571428,0,0.9971151303422976,0.9359017610549927,0.9519699215888977
1122,200,158,2,31.939998626708984,0.9729498028755188,0.9995813965797424,0.9626876717592563,0.9999999999999999,0.8241396546363831,1.0,0,1.0046119030522647,0.9716477394104004,0.9789600968360901
793,200,102,5,31.90999984741211,0.9957759380340576,0.9975523352622986,0.9927423193805561,0.9726862341278947,1.0227445363998413,1.1428571428571428,0,0.9738618304896909,0.9551831483840942,0.9543247222900391
1129,200,122,6,22.7450008392334,0.9843940734863281,0.9960341453552246,0.9489576851212519,0.8250791545715019,0.7013864517211914,1.0,0,0.9729842465714712,0.9091116786003113,0.9373038411140442
