unit_id,n_spikes,peak_ch,n_ch,snr_raw,snr_deep,dsnr,dprime_raw,dprime_deep,dprime_deep_fixed,auc_raw,auc_deep,auc_deep_fixed,ddprime,ddprime_fixed,dauc
2143,100,114,3,16.433961868286133,21.34398651123047,4.910024642944336,12.53050980636828,12.62734774265645,12.648449679045443,1.0,1.0,1.0,0.09683793628817128,0.1179398726771641,0.0
94,100,29,12,3.4893321990966797,3.7169244289398193,0.22759222984313965,2.1674297179864177,2.028559281343119,2.060018791698881,0.9552500247955322,0.9449999928474426,0.9476500153541565,-0.13887043664329868,-0.10741092628753668,-0.0102500319480896
337,100,274,4,4.1204514503479,4.234551906585693,0.11410045623779297,3.1508394835087925,2.9153591400585483,2.9527971812416336,0.986299991607666,0.9815999865531921,0.9832000136375427,-0.23548034345024416,-0.1980423022671589,-0.004700005054473877
1143,100,134,7,6.047300815582275,6.774163246154785,0.7268624305725098,5.323439750626826,5.11253655098519,5.135304147812755,0.9993500113487244,0.99795001745224,0.9982500076293945,-0.21090319964163573,-0.1881356028140715,-0.001399993896484375
720,100,172,6,3.3256125450134277,3.2857825756073,-0.03982996940612793,2.1755699332273646,2.010849061262093,2.055381969335306,0.9448500275611877,0.9307000041007996,0.9343500137329102,-0.16472087196527152,-0.12018796389205866,-0.014150023460388184
664,100,221,3,3.72355318069458,4.28326416015625,0.5597109794616699,1.0400025856645227,0.9410974060970004,0.975671545428172,0.7771499752998352,0.753849983215332,0.7622500061988831,-0.09890517956752232,-0.06433104023635072,-0.023299992084503174
1300,100,134,5,4.578506946563721,5.169130325317383,0.5906233787536621,4.074252488212588,3.8189905499463257,3.8429011528687242,0.9939500093460083,0.9915500283241272,0.9928500056266785,-0.2552619382662624,-0.23135133534386387,-0.0023999810218811035
1122,100,158,2,5.306804656982422,6.030635833740234,0.7238311767578125,3.796643915047218,3.547736552644299,3.55219917493869,0.9973499774932861,0.9958500266075134,0.9958999752998352,-0.24890736240291877,-0.2444447401085279,-0.001499950885772705
793,100,102,5,7.0905632972717285,9.891368865966797,2.8008055686950684,8.566411202380156,8.192704725375322,8.302740939008816,1.0,1.0,1.0,-0.37370647700483417,-0.26367026337134014,0.0
1129,100,122,7,3.9321558475494385,4.124262809753418,0.1921069622039795,2.144590069262506,1.8933324910747522,1.9667285320653365,0.9578499794006348,0.9362499713897705,0.9437000155448914,-0.25125757818775374,-0.17786153719716946,-0.021600008010864258
